Gm26799,17.38814376,0.65106049,0.413646566,1.573953569,0.115498184,0.324974113
Tm9sf3,3565.569058,0.189102568,0.120159851,1.57375834,0.115543329,0.325052721
Nol3,895.7367805,0.292263186,0.185742046,1.573489647,0.115605484,0.325179153
Fstl4,48.44948337,-0.557072572,0.354057778,-1.57339453,0.115627493,0.32519264
Rrp1b,519.0979149,-0.331486604,0.210789534,-1.572595177,0.115812585,0.325616244
Tgfb1i1,1505.908331,-0.210310908,0.133732587,-1.572622742,0.115806199,0.325616244
Lrrc1,299.9582177,-0.353665801,0.224929,-1.572344168,0.115870755,0.325713462
RP23-173M6.3,16.60107418,-0.652937952,0.415276424,-1.572297183,0.115881646,0.325713462
Gabrg1,28.85319344,0.614384306,0.390831094,1.571994439,0.115951841,0.325854606
Nfkb2,101.8583269,0.441130328,0.280662767,1.571745096,0.116009679,0.325854606
Phf19,95.77318932,0.518953637,0.330161892,1.571815675,0.115993305,0.325854606
RP24-549E10.3,12.50912113,-0.653821266,0.415991827,-1.571716612,0.116016288,0.325854606
Xrcc1,2542.467511,-0.350832542,0.223217271,-1.571708766,0.116018108,0.325854606
Coro1b,4795.315828,-0.235626174,0.149952632,-1.571337362,0.116104307,0.32597176
Slc35e1,1069.757396,-0.239058871,0.152138501,-1.57132395,0.116107421,0.32597176
Stt3a,2041.334273,-0.34351453,0.218617206,-1.571306009,0.116111586,0.32597176
Dffb,240.3660929,0.32336473,0.20585489,1.570838223,0.116220231,0.32613137
Hba-x,32117.89992,0.487170338,0.31013296,1.570843479,0.11621901,0.32613137
RP23-317N1.2,19.85105219,0.614202772,0.390981006,1.57092739,0.116199516,0.32613137
Ror1,92.25756282,-0.387941494,0.247127783,-1.569801217,0.116461364,0.326759488
Rnf10,11793.02798,-0.201624074,0.128458757,-1.569562695,0.116516883,0.326866712
RP23-423B11.2,18.37421652,0.622779886,0.396808283,1.569473,0.116537766,0.326876754
Ndor1,612.4916279,0.405181383,0.258265157,1.568858095,0.116681008,0.327229947
Son,5293.785047,0.201695092,0.128577383,1.568666952,0.116725563,0.32730631
Crnkl1,741.5035388,-0.264611436,0.168702734,-1.568507097,0.116762835,0.327362232
RP24-341K21.6,22.35217931,0.630729361,0.402145954,1.568409067,0.116785696,0.32737774
Acox1,1803.242148,0.205666061,0.131145406,1.568229251,0.11682764,0.327446729
Jam2,258.6726235,-0.315639042,0.20130607,-1.56795591,0.116891422,0.327501302
Rpap1,366.8301528,-0.64972426,0.41438533,-1.567922928,0.11689912,0.327501302
Tmem125,9.665889871,0.635042455,0.404992948,1.568033364,0.116873346,0.327501302
Ergic1,3906.727532,-0.202406658,0.129174674,-1.566922146,0.11713289,0.328107567
Cog8,686.787378,-0.248572952,0.158656467,-1.566736972,0.117176185,0.32818018
Lrrc29,92.88204655,0.45470499,0.290275993,1.566457445,0.117241563,0.328265952
Unc13d,81.79835291,0.601839735,0.384203637,1.566460274,0.117240902,0.328265952
Fam135a,1845.015063,0.196340507,0.12535956,1.566218862,0.117297388,0.328373587
Zfp133-ps,112.3930074,0.36970224,0.236062124,1.566122654,0.117319905,0.328387959
AC110496.4,26.59944298,0.640114595,0.408767362,1.565963075,0.117357262,0.328414337
Eif4a2,7624.914223,0.245061513,0.156495441,1.565933874,0.117364099,0.328414337
Mall,62.99372785,-0.50569736,0.322966775,-1.565787561,0.117398359,0.328461553
Mecr,140.3201826,0.45710338,0.29195209,1.565679423,0.117423686,0.328483763
Kcnk10,663.6729843,0.334749943,0.213857053,1.56529765,0.117513134,0.328685314
RP23-411N5.2,6.89186071,-0.642889665,0.41084976,-1.564780429,0.117634402,0.328975794
Cdk7,723.1185791,-0.281132596,0.179703856,-1.564421615,0.117718588,0.329113784
Msrb1,1464.794953,-0.291851045,0.186550654,-1.564460052,0.117709568,0.329113784
Eef1a1,2075.690096,-0.636907519,0.407168965,-1.564233951,0.117762637,0.329170088
Heatr5a,504.5394155,0.257530269,0.164649386,1.56411314,0.117791001,0.329170088
Rps15,589.0129728,-0.31150012,0.199147184,-1.564170345,0.117777569,0.329170088
Spn,26.57466787,0.629264726,0.402367795,1.563904302,0.117840044,0.329258434
Gfap,27.06124302,-0.64084012,0.409944403,-1.563236661,0.11799694,0.329610035
RP23-126N4.3,75.75750771,-0.451040132,0.288532665,-1.563220345,0.118000776,0.329610035
Fam207a,2337.946413,-0.235938149,0.150941176,-1.563113225,0.118025965,0.329631655
Myo1g,30.80775666,0.566896418,0.362698758,1.5629952,0.118053724,0.329660443
Alkbh2,211.1091915,-0.392672849,0.251247776,-1.562890841,0.118078272,0.32968026
Fam58b,514.0604229,-0.285497054,0.182724046,-1.56244928,0.118182186,0.329921629
Bcl6,64.41551929,0.559772859,0.358330175,1.562170586,0.118247808,0.330007289
Bcs1l,290.0461195,-0.347498309,0.22244403,-1.562183119,0.118244856,0.330007289
Gm44465,11.65362255,0.64860393,0.415258182,1.561929323,0.11830464,0.330019632
RP23-33N12.2,125.8230109,-0.630698336,0.403786124,-1.561961389,0.118297085,0.330019632
Xrn2,1547.271794,-0.266467872,0.170590849,-1.562029113,0.118281131,0.330019632
Mum1,934.0124253,-0.263148604,0.168528449,-1.561449151,0.118417813,0.330286564
Serp1,2381.631068,-0.242058128,0.155080678,-1.560852917,0.118558459,0.330630033
Taf2,853.0045922,-0.236398419,0.151466503,-1.560730679,0.118587309,0.330661677
Kctd7,997.2569995,0.348775029,0.223480978,1.560647496,0.118606946,0.330667623
Slc6a5,15.47006662,-0.629016084,0.403107314,-1.560418436,0.118661031,0.330769594
Mup15,54.72958392,-0.505053461,0.323716531,-1.560171981,0.118719245,0.330847264
RP23-68E1.1,28.71585951,-0.56608335,0.362838545,-1.560152186,0.118723922,0.330847264
Nol4,38.69333006,-0.632331242,0.40539349,-1.559796239,0.11880804,0.330984028
RP23-267M9.2,18.4316186,0.615351866,0.394498883,1.559831705,0.118799657,0.330984028
Haglr,748.1418357,0.26497616,0.169895098,1.559645703,0.11884363,0.330985554
Slc20a1,2060.94058,0.238604114,0.152983693,1.55967024,0.118837828,0.330985554
Gtf2h3,1063.340884,-0.310555258,0.199158074,-1.559340541,0.118915801,0.33110818
RP24-258B3.1,9.367467028,-0.648867689,0.41612453,-1.559311317,0.118922715,0.33110818
Actn2,20.06415177,0.629231668,0.403581136,1.559120613,0.118967836,0.331184997
Ift74,28.94007561,-0.637747335,0.409147605,-1.558721906,0.119062215,0.331398895
Naga,867.826759,0.247116983,0.158595876,1.558155158,0.119196472,0.331560837
Npb,13.99250405,0.638779762,0.409937307,1.55823769,0.119176914,0.331560837
Parp4,81.89448592,0.49325819,0.316533021,1.558315114,0.119158568,0.331560837
RP23-344B24.2,8.111900657,0.634897827,0.407480542,1.558105875,0.119208152,0.331560837
Sult2b1,82.50258656,0.456168117,0.292719334,1.558380551,0.119143064,0.331560837
RP23-123J19.1,21.51521411,-0.611988313,0.392839074,-1.557860084,0.119266419,0.331674065
Alms1-ps2,45.36017034,-0.559213551,0.359134422,-1.557114874,0.119443214,0.331714682
Kansl2,3658.300514,-0.182163848,0.116992302,-1.557058408,0.119456619,0.331714682
Myo18a,5205.789942,-0.250417989,0.160822269,-1.557110163,0.119444332,0.331714682
Prex2,11.44616331,-0.648387823,0.416400613,-1.557125043,0.1194408,0.331714682
RP23-157O10.8,142.119884,0.374586355,0.240494964,1.557564241,0.119336581,0.331714682
RP23-307M2.1,744.2586021,0.22711852,0.145843223,1.557278525,0.119404372,0.331714682
Sgsm1,52.46342068,-0.622302286,0.399637087,-1.557168507,0.119430483,0.331714682
Smcr8,468.5755397,-0.244074472,0.156712029,-1.557471201,0.119358653,0.331714682
Thy1,255.5048528,0.511365934,0.328350494,1.557378297,0.119380696,0.331714682
Tmem209,680.1163352,0.219468206,0.140932151,1.557261458,0.119408422,0.331714682
Crb1,14.71522274,0.64745921,0.416008222,1.556361571,0.119622138,0.331985244
RP24-159A20.4,23.57627543,-0.641552927,0.412201874,-1.556404684,0.119611892,0.331985244
Slitrk5,517.4167845,-0.378305737,0.243071454,-1.556356088,0.119623441,0.331985244
Wdr36,859.3993711,-0.247967862,0.159333878,-1.556278332,0.119641922,0.331985244
Zfp532,276.4631901,-0.536592711,0.344784493,-1.556313355,0.119633597,0.331985244
Mocs3,563.8404286,-0.236573891,0.152051887,-1.555876057,0.119737568,0.332201849
Atxn7l2,2104.954473,0.211155948,0.135779074,1.555143528,0.11991189,0.332593934
Pdp1,1011.140856,0.232118032,0.149259161,1.555134243,0.119914101,0.332593934
Icam5,17.3502462,0.64511612,0.414989322,1.554536672,0.120056456,0.332939888
Chd8,702.4574105,-0.441879172,0.284269297,-1.554438615,0.120079828,0.332955825
Igdcc3,442.0540124,-0.303874546,0.195504707,-1.554308085,0.120110946,0.332993231
Fzd5,43.65276906,0.517886632,0.333254452,1.554027646,0.120177822,0.333070451
RP23-383I16.10,534.3248148,0.516925516,0.332617069,1.554116023,0.120156744,0.333070451
RP24-242N1.1,66.59052694,0.512470446,0.329781534,1.553969498,0.120191693,0.333070451
Hdac3,3014.960005,-0.25168606,0.162033172,-1.553299593,0.120351577,0.333464601
Chaf1b,52.23689876,-0.636166282,0.409634388,-1.553009952,0.120420757,0.333506648
Ispd,311.5954426,0.309197811,0.199088313,1.553068621,0.120406742,0.333506648
RP23-76M13.4,63.87217958,0.481651859,0.310154758,1.552940417,0.12043737,0.333506648
Rpl27a,9175.730317,-0.318424322,0.205034549,-1.553027641,0.120416531,0.333506648
Lmo2,669.9694784,-0.264439884,0.170317802,-1.552626215,0.120512459,0.333616774
RP23-189B9.3,7.86459986,-0.626491384,0.403489024,-1.552685069,0.120498391,0.333616774
Ears2,333.0810723,-0.322567629,0.207772867,-1.552501217,0.120542342,0.333650605
Ccr10,63.9081887,0.508975294,0.327910232,1.552178752,0.120619459,0.333815147
Numb,743.4805707,0.310461391,0.200063035,1.551817855,0.120705812,0.3340052
Ccdc28b,373.8023999,0.329103257,0.212131805,1.551409305,0.120803627,0.334226906
RP23-154O12.2,9.458374376,0.620996601,0.400315801,1.551266772,0.120837766,0.334272403
Ap2s1,5589.504981,-0.291389684,0.187861771,-1.55108558,0.120881176,0.334343529
Cuta,2215.124172,-0.306272472,0.197467273,-1.551003709,0.120900795,0.334348839
Chmp2b,860.0723115,0.219288485,0.141409458,1.550734219,0.12096539,0.334478511
Limd1,1146.942069,-0.246522833,0.159003752,-1.550421487,0.121040385,0.334587929
Ufsp2,758.7215921,0.221140294,0.142626143,1.550489195,0.121024145,0.334587929
Gpsm1,3153.216996,0.182381879,0.117653846,1.550156548,0.121103946,0.334665689
Nprl3,345.3389984,0.351302434,0.226621462,1.550172836,0.121100038,0.334665689
Cd99l2,14.58987635,0.640031146,0.412986435,1.54976312,0.121198382,0.33477797
Polr2i,588.2584486,-0.369622851,0.238484885,-1.549879573,0.121170423,0.33477797
Tln1,769.9619794,-0.341143577,0.220136376,-1.549691984,0.121215463,0.33477797
Tnfrsf13b,37.38810186,-0.640495824,0.41326897,-1.549828006,0.121182803,0.33477797
Ccdc84,511.0240779,0.235144294,0.151750428,1.549546162,0.121250484,0.33482574
Gmppb,945.4689906,-0.218971576,0.14134852,-1.549160723,0.121343089,0.334934583
Ripply1,11.8316774,0.645053478,0.416384144,1.549178777,0.12133875,0.334934583
Tmed10,4921.060429,-0.187113275,0.120782004,-1.549181741,0.121338037,0.334934583
Dpm3,1140.312147,-0.344753427,0.222582263,-1.54888095,0.121410341,0.335011146
Mef2d,500.7730164,0.37472366,0.241918136,1.548968865,0.121389205,0.335011146
Ppp1r21,1381.584216,0.195113017,0.125974942,1.548824027,0.121424028,0.335011146
C2cd3,312.5973385,-0.354271031,0.22874732,-1.548743963,0.121443281,0.335015336
Slc39a7,1828.949365,-0.255245263,0.164819353,-1.548636485,0.12146913,0.335037719
Calcoco1,318.6878026,0.34512059,0.2228818,1.548446709,0.121514783,0.335065795
RP23-62E9.4,7.758783045,-0.607960308,0.392613804,-1.54849448,0.12150329,0.335065795
Cadm3,8277.839691,0.267332708,0.172706013,1.547906195,0.121644883,0.335175954
Gramd4,1897.465815,0.291492852,0.188362384,1.547510949,0.121740086,0.335175954
Jrkl,199.825039,0.341930408,0.220963925,1.547449011,0.121755011,0.335175954
Lclat1,596.8522593,0.277056587,0.179063954,1.547249351,0.12180313,0.335175954
Rnf187,20588.34962,-0.213207943,0.137794769,-1.547286183,0.121794252,0.335175954
RP23-434A16.5,11.90470551,-0.638935949,0.412802053,-1.547802256,0.121669913,0.335175954
RP24-147G24.1,11.48808416,-0.629989313,0.407142675,-1.547342865,0.121780591,0.335175954
Rqcd1,1814.736073,-0.18274818,0.118078882,-1.547678778,0.121699654,0.335175954
Thap4,801.4025113,-0.316208477,0.204294839,-1.547804532,0.121669365,0.335175954
Tstd1,88.76216457,0.401464698,0.259440044,1.547427652,0.121760158,0.335175954
Ube2u,7.568222128,-0.613233503,0.396179922,-1.547866179,0.121654519,0.335175954
Ugcg,1390.768041,0.195361073,0.126262444,1.547261931,0.121800098,0.335175954
Vps13b,473.2978247,0.282016518,0.182235099,1.547542264,0.121732541,0.335175954
Ykt6,5927.383584,-0.18149305,0.117247529,-1.547947759,0.121634875,0.335175954
RP24-193H8.2,8.440978626,0.626010664,0.404668884,1.5469701,0.121870456,0.335312377
Pms2,456.6776196,-0.360267005,0.232905167,-1.546839897,0.121901857,0.335349932
Fbxo45,1702.546273,0.18331437,0.118529821,1.546567508,0.12196757,0.335433012
Sec16a,2144.222853,-0.298664777,0.193112266,-1.54658626,0.121963045,0.335433012
Rpl41,62471.13073,-0.316571059,0.204752228,-1.546117771,0.122076128,0.335682697
Cul7,3926.715302,-0.3245983,0.210031462,-1.545474645,0.122231497,0.336061012
Cst11,7.79114096,0.634680614,0.41073215,1.54524211,0.122287712,0.336166643
Zfp2,451.6866705,0.258878389,0.167545342,1.545124359,0.122316186,0.336195994
RP23-45K23.2,8.838536873,-0.641873305,0.415534438,-1.544693403,0.122420441,0.336384663
Tnfsf12,234.5236552,0.362821035,0.234881652,1.544697221,0.122419517,0.336384663
Vmn2r93,8.71118899,-0.643114572,0.416367922,-1.544582417,0.122447302,0.336409537
Kdelc1,695.5574814,-0.214701952,0.139028738,-1.544299077,0.122515896,0.336549046
Cep76,205.6359138,-0.328718871,0.212947465,-1.543661818,0.122670281,0.336897579
Ppnr,9.545233132,-0.642685947,0.416347646,-1.543628149,0.122678442,0.336897579
Depdc1a,189.4109967,-0.346531494,0.224544257,-1.5432659,0.122766274,0.337089778
Bid,204.4170763,-0.548529066,0.355451917,-1.54318781,0.122785214,0.337092789
Noc4l,1179.732936,-0.249556017,0.161735585,-1.542987694,0.122833762,0.33717707
Eif4g2,25389.50022,-0.186311848,0.120826106,-1.541983383,0.123077632,0.337627673
Ncoa2,11.84372707,-0.633979673,0.411086087,-1.542206591,0.123023399,0.337627673
RP24-73K9.4,19.15391084,0.607852594,0.394168484,1.542113635,0.123045982,0.337627673
Xkr6,346.6462274,-0.307021228,0.199113126,-1.541943686,0.123087279,0.337627673
Yap1,21.59656856,-0.633237465,0.410660739,-1.541996603,0.123074419,0.337627673
RP23-438P19.7,33.32060982,0.541399845,0.351156674,1.541761516,0.123131557,0.337700094
Foxk1,2008.86498,0.297298723,0.192902848,1.541183695,0.123272085,0.337899655
Meltf,10.27720665,0.633187939,0.410798974,1.541357159,0.123229885,0.337899655
Mettl21b,11.87044375,0.641674905,0.416395914,1.541021138,0.123311641,0.337899655
RP24-326K11.2,10.28535981,-0.586853312,0.380807463,-1.541076184,0.123298246,0.337899655
Specc1l,3006.134205,-0.241937433,0.156989976,-1.54110116,0.123292168,0.337899655
Usp17la,26.53709957,-0.56552223,0.366935809,-1.541202073,0.123267613,0.337899655
Tcfl5,11.06898232,-0.634808946,0.412129067,-1.540315879,0.123483375,0.338321165
Mttp,16.77517016,0.631663199,0.41020277,1.539880385,0.123589513,0.338562861
Bri3,3472.042345,-0.316060325,0.205269005,-1.539737211,0.123624423,0.338609391
RP23-271G7.1,12.62495477,-0.640582298,0.416078669,-1.539570149,0.123665167,0.338671885
Clybl,276.33234,-0.299986516,0.194882448,-1.539320339,0.123726111,0.338691488
RP23-179D3.4,21.49798806,-0.620849748,0.40329612,-1.539438932,0.123697176,0.338691488
Zc3h8,159.6494827,0.332407317,0.215937495,1.53936822,0.123714428,0.338691488
Grid1,90.12240629,0.445357493,0.289339258,1.539222492,0.123749988,0.33870777
Cxxc1,2895.19052,-0.185343267,0.120420701,-1.539131279,0.12377225,0.338717741
RP23-108H23.2,70.44596673,-0.530013685,0.344374789,-1.539060646,0.123789491,0.338717741
RP23-354L12.1,59.23653474,0.463028479,0.300902557,1.538798751,0.123853435,0.338843626
Atf7,1105.03352,0.391859962,0.25470874,1.538462963,0.123935458,0.33901893
RP24-297N9.8,2501.531682,0.213570719,0.13884259,1.538221945,0.123994357,0.339130939
Ctnnb1,8939.266468,-0.289645159,0.188355326,-1.537759326,0.124107472,0.339243851
Dusp18,576.1472566,0.266954281,0.173599444,1.53776,0.124107307,0.339243851
RP24-380G7.8,14.27124266,0.639711207,0.41598973,1.537805289,0.12409623,0.339243851
Sepn1,3270.374806,-0.184058372,0.119691607,-1.537771749,0.124104433,0.339243851
Tk2,842.3466268,-0.213368272,0.138760913,-1.537668406,0.124129712,0.339255555
Josd2,2584.60817,-0.259322772,0.168668535,-1.537469762,0.124178314,0.339339293
Speg,1332.888382,0.318111508,0.206970936,1.536986371,0.124296647,0.339613531
Dda1,6667.175597,-0.224140914,0.145910581,-1.536152566,0.124500967,0.34008093
Slc25a38,25.53907218,0.597980482,0.389274387,1.536141351,0.124503717,0.34008093
Tab3,352.8306441,0.315954479,0.205708882,1.53593017,0.124555508,0.34017321
Bhmt,64.35374492,-0.619155799,0.40320767,-1.535575449,0.124642539,0.340361696
Itih4,7.069159764,-0.592453179,0.38584508,-1.535469052,0.124668653,0.340383803
Rce1,1020.83367,-0.259242078,0.168896935,-1.534912863,0.124805233,0.340707466
RP23-474B17.1,18.13239575,-0.627120039,0.408617995,-1.534734267,0.124849115,0.340778013
Fam234a,1362.383103,0.259499334,0.169112772,1.534475083,0.124912818,0.340783583
Man1b1,3456.938779,-0.234709416,0.152961397,-1.534435621,0.12492252,0.340783583
Nme5,10.56951922,0.638457447,0.416042225,1.534597714,0.124882675,0.340783583
Oprl1,449.928451,0.292952715,0.190928401,1.534359022,0.124941353,0.340783583
Rin3,8.228727699,0.609337819,0.397114587,1.534413087,0.12492806,0.340783583
Tapbp,645.8138122,0.235490696,0.153505247,1.534088898,0.125007784,0.340915555
Atp6v1b2,4220.626995,0.203142455,0.132429439,1.533967489,0.125037651,0.340947787
Ptprs,12848.90086,0.241075603,0.15717379,1.533815547,0.125075037,0.341000509
AC092855.1,88.07569805,0.455146417,0.296817094,1.533423872,0.125171451,0.341164893
RP23-171J18.1,270.5760464,0.529901781,0.34556104,1.533453486,0.125164159,0.341164893
Sdcbp,28.09889766,-0.635628626,0.41457234,-1.533215233,0.125222832,0.341255702
Mup11,61.13086418,-0.486487412,0.317337239,-1.533029698,0.125268538,0.341331018
Setd6,389.8534577,0.306945996,0.200263656,1.532709439,0.125347462,0.341496815
Gchfr,32.7306256,-0.581389126,0.379342902,-1.532621603,0.125369116,0.341506556
Naglu,582.7542178,-0.267601544,0.174707658,-1.531710436,0.125593906,0.342069561
Gimap9,40.11460475,-0.539013538,0.351928716,-1.531598625,0.125621512,0.342095428
Syt2,3350.218517,0.220484013,0.143994831,1.531193945,0.125721467,0.342318281
Cebpe,7.589688986,0.633690202,0.413897843,1.531030454,0.125761866,0.342329598
Ganc,162.2872586,0.329413258,0.215157436,1.531033576,0.125761095,0.342329598
Epha7,140.8259601,0.552831921,0.36126118,1.530283216,0.125946641,0.342635079
Krcc1,428.1989968,0.247495634,0.161717593,1.530418729,0.125913116,0.342635079
RP23-87H19.3,35.98839702,0.601458176,0.393036321,1.5302865,0.125945828,0.342635079
Zfp397,917.9615374,0.252078641,0.164713801,1.530403886,0.125916788,0.342635079
RP23-460F17.1,20708.25602,-0.314919189,0.205809124,-1.530151739,0.125979174,0.342674237
Dnlz,2841.273947,-0.250988339,0.164047839,-1.529970403,0.126024055,0.342697629
RP24-79F8.3,43.84066341,0.554457486,0.362381112,1.530039697,0.126006903,0.342697629
Resp18,20.67479496,0.613147964,0.400792843,1.529837606,0.126056931,0.342737691
Cerkl,82.32895926,-0.456871604,0.298854496,-1.528742615,0.126328263,0.343277794
Grap2,148.9124559,0.565834017,0.370082669,1.528939516,0.126279439,0.343277794
Imp4,205.17041,-0.439888111,0.287736344,-1.528788837,0.126316801,0.343277794
Rimbp2,759.5156939,0.280540094,0.183509085,1.528753162,0.126325648,0.343277794
Marco,14.56381714,0.633351161,0.414333417,1.528602653,0.126362978,0.343322741
Plac9c,87.09080285,0.554445751,0.362879144,1.527907461,0.126535516,0.34374208
Ppm1g,968.9336506,-0.621120747,0.406595631,-1.52761294,0.126608667,0.343891348
RP24-496C8.9,265.5979733,0.27249173,0.17840075,1.527413587,0.1266582,0.343976431
Gtf3c6,1638.242708,-0.275643627,0.180503162,-1.527084753,0.126739938,0.344101708
Nsg1,11028.98446,0.200987974,0.131625786,1.526965046,0.126769703,0.344101708
RP23-480H2.1,33.25288245,0.569482534,0.372957955,1.526934943,0.126777189,0.344101708
Zfp414,612.1815208,0.368095759,0.241050481,1.52704843,0.126748969,0.344101708
Ctbp1,10686.16942,-0.154828957,0.101404313,-1.52684784,0.126798852,0.344111065
Fam219b,852.5334949,0.299443964,0.196149431,1.526611431,0.126857663,0.344221217
Ptcd3,1352.735856,-0.264957536,0.173579593,-1.526432527,0.126902182,0.344292564
Alox12b,10.10989026,0.634619394,0.415783977,1.526319988,0.126930193,0.344319109
Gfm1,831.6702034,-0.205631423,0.134738868,-1.526147768,0.126973068,0.344385963
Tmprss6,15.21273102,0.631996624,0.414247122,1.525651213,0.127096751,0.344671937
Deptor,228.7815244,0.357335589,0.234266829,1.525335834,0.127175354,0.344835599
Cryzl1,258.2752564,0.42296905,0.277351081,1.525031192,0.127251318,0.34483724
RP23-198O15.6,12.4064059,0.631756605,0.414275483,1.524967397,0.12726723,0.34483724
Skor2,461.5816139,-0.328010518,0.215076481,-1.525087802,0.127237199,0.34483724
Tmem266,327.0622826,-0.348739454,0.228648861,-1.525218416,0.127204629,0.34483724
Wdr86,89.08469215,0.513732006,0.336845322,1.525127328,0.127227342,0.34483724
Rnf168,596.601058,-0.213453619,0.139996583,-1.524705927,0.127332463,0.344964514
Sgta,7130.34082,-0.188486719,0.123664419,-1.524179074,0.127463984,0.345271311
Nudt1,174.5496182,-0.437399888,0.287016748,-1.523952492,0.127520579,0.345325582
Sdccag3,1154.787611,0.382470234,0.250964945,1.523998637,0.127509052,0.345325582
RP23-239F23.1,21.84997769,0.594299539,0.390108285,1.523421987,0.127653165,0.345635077
Stk11ip,1312.727974,0.298612655,0.196030782,1.523294719,0.127684988,0.345671697
Rbms1,114.1740052,-0.455023816,0.298744858,-1.523118487,0.127729065,0.345741476
Fez2,594.7532836,0.381201817,0.250302138,1.522966686,0.12776704,0.345745188
RP23-231L15.4,46.10565976,0.485412251,0.318724431,1.522984132,0.127762675,0.345745188
AC139064.2,69.75927322,0.593374,0.389649875,1.522838935,0.127799006,0.345782159
Ano10,1836.431214,-0.2393456,0.157216904,-1.522391006,0.127911137,0.345890872
Cenpj,218.6636133,-0.393759207,0.258640602,-1.522418383,0.127904282,0.345890872
Fam173b,347.2440325,-0.31770241,0.208687178,-1.522385861,0.127912425,0.345890872
Ubr2,1479.36668,0.240202193,0.157775104,1.522434068,0.127900354,0.345890872
RP24-257J5.2,10.7437629,-0.554498266,0.364249031,-1.522305396,0.127932577,0.34589585
Ifit1bl1,15.98473858,0.632904845,0.415810788,1.522098183,0.127984481,0.345986668
Pik3c2b,967.3039996,-0.254679713,0.167347571,-1.521860834,0.128043955,0.346063661
Tmem201,2241.383158,0.197125262,0.129531015,1.52183831,0.1280496,0.346063661
RP23-148E7.2,11.76133408,-0.628685069,0.413141688,-1.521717819,0.128079801,0.346095768
Arl2bp,47.40667873,0.628105733,0.412844274,1.521410789,0.128156783,0.346249642
Ms4a6c,67.73230033,-0.497814081,0.327235537,-1.521271451,0.128191731,0.346249642
RP24-213J23.4,16.98442164,-0.631890921,0.415360471,-1.521307309,0.128182737,0.346249642
Bptf,697.3614334,-0.234127789,0.153936709,-1.520935396,0.12827605,0.346427858
Agap3,6107.799672,-0.200441043,0.131800739,-1.520788456,0.128312932,0.346428413
Olfr975,9.671033245,-0.627975237,0.412910596,-1.52085038,0.128297388,0.346428413
Cenpl,214.5411537,-0.3886373,0.255595647,-1.520516116,0.128381312,0.346563498
Psme1,2635.914289,-0.248097009,0.163192388,-1.52027317,0.128442334,0.346678688
Pcdhga10,128.8918578,0.542150029,0.356659885,1.520075712,0.128491948,0.346763056
Gabarapl2,4473.408615,-0.254492465,0.167455754,-1.519759449,0.128571444,0.346908332
RP23-180L12.5,117.9124332,0.365113436,0.240251184,1.519715448,0.128582507,0.346908332
Ubr5,2559.427562,0.173762978,0.114348506,1.519591156,0.128613762,0.346943107
Fam92a,693.934194,-0.275882646,0.181610641,-1.519088549,0.128740209,0.347185051
Nkap,331.422833,0.265152593,0.174539518,1.519155069,0.128723468,0.347185051
Asrgl1,886.6204543,-0.247844258,0.163169332,-1.518938982,0.128777856,0.347187451
Dsg2,25.25309164,0.58603536,0.38581748,1.518944553,0.128776453,0.347187451
Otogl,19.22875257,-0.620445693,0.408536153,-1.518704497,0.128836894,0.347210702
Tnpo3,1219.07843,-0.204822121,0.134868008,-1.518685735,0.128841619,0.347210702
Ypel5,1212.008612,0.244620344,0.161063939,1.518777861,0.12881842,0.347210702
Ptger3,54.64907744,0.566292943,0.372954482,1.518396937,0.128914363,0.347307649
Setd1b,1343.280574,0.239061602,0.157439346,1.518436197,0.128904472,0.347307649
Als2,18.11996695,-0.62758196,0.413397975,-1.518106033,0.128987671,0.347455595
Atp9a,7466.890691,0.210838682,0.138943195,1.517445177,0.129154325,0.347530749
Derl3,32.29034376,-0.582418898,0.383737983,-1.517751496,0.129077057,0.347530749
H2afy,1483.773383,-0.265217784,0.174761142,-1.517601573,0.12911487,0.347530749
Nabp2,1031.306689,-0.282100648,0.185847777,-1.517912414,0.12903648,0.347530749
Ppm1e,490.3801855,-0.243862485,0.160698977,-1.517511117,0.129137689,0.347530749
RP23-60P18.13,521.1330565,0.276453023,0.182187209,1.517411812,0.129162744,0.347530749
RP24-147G7.2,14.22850776,0.62852679,0.414132052,1.517696558,0.129090912,0.347530749
RP24-93F20.4,1430.390026,0.339833728,0.223946055,1.517480309,0.129145461,0.347530749
Cyp4f15,42.73626339,0.519095063,0.34213816,1.517208904,0.129213949,0.347619013
Wnk4,705.7813033,0.342216034,0.225574891,1.51708389,0.129245505,0.347654398
Olfr152,9.950654943,-0.631666316,0.416399861,-1.516970526,0.129274126,0.347681878
Rpl29,24414.9631,-0.311597578,0.205495203,-1.516325313,0.129437114,0.348070679
Numbl,5844.676741,-0.252728511,0.166688136,-1.516175755,0.129474917,0.348122781
Plekhm1,811.080762,0.2174811,0.143478937,1.515770218,0.129577465,0.348348925
Bloc1s5,765.4306435,-0.33971646,0.224165104,-1.515474324,0.129652328,0.348500587
Klhl20,626.6040157,0.233393275,0.154035387,1.51519258,0.129723642,0.348593074
Trpv4,63.5774872,0.485327087,0.320298879,1.515231927,0.12971368,0.348593074
Ndel1,26.99015635,0.606408751,0.400335534,1.514751252,0.12983541,0.348657239
Rasl10a,9.599263777,0.581467137,0.383858017,1.514797431,0.129823711,0.348657239
RP23-357C16.1,310.7916352,0.444489093,0.293402941,1.514944233,0.129786527,0.348657239
