GeneID,Base mean,log2(FC),StdErr,Wald-Stats,PVal,AdjP,% WT
RP24-178B14.2,1.921997639,-0.021147513,0.059906206,-0.353010378,0.72408066,NA,
RP24-178B14.3,0,NA,NA,NA,NA,NA,
RP24-178B2.1,0.121665341,0.003982899,0.034866393,0.114233176,0.909052953,NA,
RP24-178C15.1,0,NA,NA,NA,NA,NA,
RP24-178D16.2,0,NA,NA,NA,NA,NA,
RP24-178E16.1,3.617937443,0.03316871,0.106491476,0.311468214,0.755444704,NA,
RP24-178G20.1,0.525075519,-0.020671364,0.034866393,-0.592873605,0.553265744,NA,
RP24-178G20.2,2.016985696,0.063496595,0.086494514,0.734111236,0.462880946,NA,
RP24-178J22.3,0,NA,NA,NA,NA,NA,
RP24-178J22.4,1.729373976,-0.055779647,0.067879248,-0.821748157,0.411220245,NA,
RP24-178K6.1,0.657398356,0.010530159,0.043301434,0.243182674,0.807863888,NA,
RP24-178K6.2,4.992786001,0.19820291,0.112303456,1.764887002,0.077582759,NA,
RP24-178K6.3,0,NA,NA,NA,NA,NA,
RP24-178N19.2,0.315081123,-0.004235189,0.034866393,-0.121469084,0.903319501,NA,
RP24-178O17.1,0,NA,NA,NA,NA,NA,
RP24-178O17.2,0.577618882,-0.016209914,0.040865232,-0.39666762,0.691612581,NA,
RP24-179D17.2,0,NA,NA,NA,NA,NA,
RP24-179D17.3,3.151154477,0.041022779,0.092875592,0.441696022,0.658709188,NA,
RP24-179D17.4,0,NA,NA,NA,NA,NA,
RP24-179D17.5,1.74703211,0.012049618,0.064829244,0.18586701,0.852549054,NA,
RP24-179H12.1,7.135214223,-0.068070623,0.132772711,-0.512685343,0.608171444,NA,
RP24-179I13.1,0,NA,NA,NA,NA,NA,
RP24-179I4.2,1.056533743,0.002023102,0.049859841,0.040575773,0.967634098,NA,
RP24-179I4.5,0.827065564,-0.027028524,0.035995474,-0.750886721,0.452720833,NA,
RP24-179K8.1,0,NA,NA,NA,NA,NA,
RP24-179K8.4,0,NA,NA,NA,NA,NA,
RP24-179L19.2,1.440341965,0.079858467,0.062454908,1.278657988,0.20101752,NA,
RP24-179L19.4,3.588012151,-0.005217081,0.089583515,-0.058237061,0.9535598,NA,
RP24-179M18.3,1.899527442,-0.005771016,0.057788946,-0.099863666,0.920452562,NA,
RP24-179O1.1,0,NA,NA,NA,NA,NA,
RP24-179O3.1,0.364996022,0.01752537,0.034996046,0.500781445,0.616524946,NA,
RP24-179P9.2,11.34930372,0.022301983,0.148862113,0.149816377,0.880909488,NA,
RP24-180B11.15,0,NA,NA,NA,NA,NA,
RP24-180B11.16,0,NA,NA,NA,NA,NA,
RP24-180B11.8,2.635791589,0.04921215,0.090531154,0.543593536,0.586721209,NA,
RP24-180C10.1,1.194710746,-0.022441243,0.058844012,-0.381368328,0.702929959,NA,
RP24-180C10.2,0,NA,NA,NA,NA,NA,
RP24-180C9.3,0,NA,NA,NA,NA,NA,
RP24-180F7.1,7.505631496,-0.31916761,0.119063738,-2.680644965,0.007348043,NA,
RP24-180F7.2,5.195095261,0.046783417,0.102074221,0.458327445,0.646717209,NA,
RP24-180G4.3,0,NA,NA,NA,NA,NA,
RP24-180H20.1,0,NA,NA,NA,NA,NA,
RP24-180K20.1,0.273195256,0.012200987,0.034866393,0.349935437,0.726387152,NA,
RP24-180L10.1,0.546390512,0.022615342,0.035379906,0.639214313,0.522683522,NA,
RP24-180L12.1,0,NA,NA,NA,NA,NA,
RP24-180L12.2,0,NA,NA,NA,NA,NA,
RP24-180L12.3,0,NA,NA,NA,NA,NA,
RP24-180L12.4,0.136597628,0.003982899,0.034866393,0.114233176,0.909052953,NA,
RP24-180L12.5,0,NA,NA,NA,NA,NA,
RP24-180L12.6,0,NA,NA,NA,NA,NA,
RP24-180L12.9,0,NA,NA,NA,NA,NA,
RP24-181E10.1,0,NA,NA,NA,NA,NA,
RP24-181E10.2,0,NA,NA,NA,NA,NA,
RP24-181E10.3,0,NA,NA,NA,NA,NA,
RP24-181E10.4,0,NA,NA,NA,NA,NA,
RP24-181E5.3,1.242055149,-0.013778865,0.05185196,-0.265734705,0.790443533,NA,
RP24-181E5.4,0.615229959,-0.006783654,0.042287862,-0.160416106,0.872553303,NA,
RP24-181E5.5,0,NA,NA,NA,NA,NA,
RP24-181G14.1,0,NA,NA,NA,NA,NA,
RP24-181G14.2,3.554820256,0.036962998,0.098701706,0.374491992,0.708038313,NA,
RP24-182A8.1,1.544149562,0.030578284,0.065699149,0.46542892,0.641624328,NA,
RP24-182A8.2,0,NA,NA,NA,NA,NA,
RP24-182I14.2,1.002107779,-0.026773656,0.050267015,-0.532628723,0.594290615,NA,
RP24-182I14.5,0.121665341,0.003982899,0.034866393,0.114233176,0.909052953,NA,
RP24-182I14.6,1.076799647,0.03845374,0.052612301,0.730888781,0.464847089,NA,
RP24-182I21.3,0.243330681,0.012200987,0.034866393,0.349935437,0.726387152,NA,
RP24-182K13.1,0,NA,NA,NA,NA,NA,
RP24-182L14.1,0,NA,NA,NA,NA,NA,
RP24-182L23.1,2.513241004,0.030547789,0.066501317,0.459356143,0.645978437,NA,
RP24-182L3.1,2.27766155,0.035773241,0.083808397,0.426845544,0.669491831,NA,
RP24-183E22.2,1.440268028,0.055318672,0.052106914,1.061637842,0.288400127,NA,
RP24-183E22.3,5.304565729,0.00805971,0.11615132,0.069389745,0.944679392,NA,
RP24-183G19.4,0.273195256,0.012200987,0.034866393,0.349935437,0.726387152,NA,
RP24-183G19.6,1.588788814,-0.015161613,0.062240922,-0.243595576,0.807544055,NA,
RP24-183G19.7,0.121665341,0.003982899,0.034866393,0.114233176,0.909052953,NA,
RP24-183K24.1,0,NA,NA,NA,NA,NA,
RP24-183K24.2,0,NA,NA,NA,NA,NA,
RP24-183O8.5,0,NA,NA,NA,NA,NA,
RP24-183O8.6,0,NA,NA,NA,NA,NA,
RP24-183P18.1,0,NA,NA,NA,NA,NA,
RP24-184C18.1,0,NA,NA,NA,NA,NA,
RP24-184F11.1,0,NA,NA,NA,NA,NA,
RP24-184F9.1,0,NA,NA,NA,NA,NA,
RP24-184F9.2,1.187807491,0.021675849,0.059431177,0.364721857,0.715319041,NA,
RP24-184J17.1,1.330259284,-0.042873948,0.069057616,-0.620843146,0.534702832,NA,
RP24-184J17.2,0,NA,NA,NA,NA,NA,
RP24-185I21.1,0,NA,NA,NA,NA,NA,
RP24-185I21.2,0,NA,NA,NA,NA,NA,
RP24-185L20.1,0,NA,NA,NA,NA,NA,
RP24-185N3.1,0,NA,NA,NA,NA,NA,
RP24-185N3.2,1.15228836,0.064802604,0.056540554,1.146126087,0.251742985,NA,
RP24-185N3.3,2.046613996,0.011285422,0.077314068,0.14596855,0.883946216,NA,
RP24-185O19.10,0,NA,NA,NA,NA,NA,
RP24-185O19.5,4.844181542,0.24685243,0.109687205,2.250512538,0.024416429,NA,
RP24-185O19.8,0,NA,NA,NA,NA,NA,
RP24-185O19.9,4.48477298,0.057400038,0.105412809,0.544526218,0.586079412,NA,
RP24-186A10.1,0.262537759,-0.012453277,0.034866393,-0.357171345,0.720963537,NA,
RP24-186A10.2,0.262537759,-0.012453277,0.034866393,-0.357171345,0.720963537,NA,
RP24-186A12.1,0,NA,NA,NA,NA,NA,
RP24-186A17.1,0,NA,NA,NA,NA,NA,
RP24-186A17.2,0.595314289,0.005439491,0.035876406,0.15161749,0.879488638,NA,
RP24-186A9.3,8.327400832,0.014182808,0.106042949,0.133745881,0.893603523,NA,
RP24-186A9.4,0,NA,NA,NA,NA,NA,
RP24-186E11.2,0,NA,NA,NA,NA,NA,
RP24-186E11.3,0,NA,NA,NA,NA,NA,
RP24-186E11.4,0,NA,NA,NA,NA,NA,
RP24-186G5.1,0,NA,NA,NA,NA,NA,
RP24-186G5.2,0.121665341,0.003982899,0.034866393,0.114233176,0.909052953,NA,
RP24-186G5.3,0,NA,NA,NA,NA,NA,
RP24-186G5.4,4.726161481,-0.049522976,0.113177844,-0.43756776,0.661699647,NA,
RP24-186K6.1,0,NA,NA,NA,NA,NA,
RP24-186L12.1,4.941858666,-0.218455946,0.112802081,-1.936630457,0.052790532,NA,
RP24-186L12.2,0,NA,NA,NA,NA,NA,
RP24-186L12.3,0.632925365,0.01399339,0.042580216,0.328635962,0.742430863,NA,
RP24-186O14.1,0.121665341,0.003982899,0.034866393,0.114233176,0.909052953,NA,
RP24-186O14.2,0,NA,NA,NA,NA,NA,
RP24-186O14.3,0.343896608,-0.020671364,0.034866393,-0.592873605,0.553265744,NA,
RP24-186O21.1,0.273195256,0.012200987,0.034866393,0.349935437,0.726387152,NA,
RP24-187B13.3,0,NA,NA,NA,NA,NA,
RP24-187B13.4,0,NA,NA,NA,NA,NA,
RP24-187E8.1,0,NA,NA,NA,NA,NA,
RP24-187E8.2,0,NA,NA,NA,NA,NA,
RP24-187F1.2,0,NA,NA,NA,NA,NA,
RP24-187F3.3,0,NA,NA,NA,NA,NA,
RP24-187H3.1,0,NA,NA,NA,NA,NA,
RP24-187H3.2,0,NA,NA,NA,NA,NA,
RP24-187J17.1,2.923851429,0.04386412,0.090175125,0.486432594,0.626660486,NA,
RP24-187P10.1,2.640686572,-0.004900018,0.083326538,-0.058805017,0.953107413,NA,
RP24-187P11.2,3.980664721,-0.053818796,0.084155037,-0.6395196,0.522484967,NA,
RP24-187P11.3,7.648501238,0.046967377,0.139975565,0.335539828,0.737217906,NA,
RP24-187P11.4,0,NA,NA,NA,NA,NA,
RP24-187P11.5,0,NA,NA,NA,NA,NA,
RP24-188B2.1,0,NA,NA,NA,NA,NA,
RP24-188B2.2,0,NA,NA,NA,NA,NA,
RP24-188E19.2,2.257002277,0.061895899,0.073580252,0.841202595,0.400234447,NA,
RP24-188E19.3,0,NA,NA,NA,NA,NA,
RP24-188E19.4,2.670906107,0.041817575,0.092693763,0.451136886,0.651890894,NA,
RP24-188E19.5,0,NA,NA,NA,NA,NA,
RP24-188F12.1,0,NA,NA,NA,NA,NA,
RP24-188F12.2,0,NA,NA,NA,NA,NA,
RP24-188F12.3,0,NA,NA,NA,NA,NA,
RP24-188F12.4,0,NA,NA,NA,NA,NA,
RP24-188F12.5,0,NA,NA,NA,NA,NA,
RP24-188G23.3,2.608025194,0.103314148,0.094815737,1.089630813,0.275875804,NA,
RP24-188H2.2,0.166388265,0.003982899,0.034866393,0.114233176,0.909052953,NA,
RP24-188H2.3,0.634787271,0.015256517,0.042543509,0.358609744,0.719887056,NA,
RP24-188H2.4,0,NA,NA,NA,NA,NA,
RP24-188H2.5,0.166388265,0.003982899,0.034866393,0.114233176,0.909052953,NA,
RP24-188H2.6,2.403617651,0.040220392,0.080350213,0.500563599,0.616678286,NA,
RP24-188L2.1,0,NA,NA,NA,NA,NA,
RP24-188M1.2,0.623258991,0.026109716,0.037202859,0.701820147,0.482791333,NA,
RP24-188M3.1,0,NA,NA,NA,NA,NA,
RP24-188N22.2,1.169120962,-0.062129341,0.060656689,-1.024278473,0.305703763,NA,
RP24-188N22.4,0,NA,NA,NA,NA,NA,
RP24-189A10.1,1.559690799,-0.024303803,0.056685039,-0.428751629,0.668103984,NA,
RP24-189A10.2,0,NA,NA,NA,NA,NA,
RP24-189A10.3,0,NA,NA,NA,NA,NA,
RP24-189A10.4,1.575226557,-0.041609557,0.044509693,-0.934842603,0.349869421,NA,
RP24-189B1.1,0,NA,NA,NA,NA,NA,
RP24-189B1.2,0,NA,NA,NA,NA,NA,
RP24-189B1.3,1.721396071,-0.01093951,0.064627248,-0.169270868,0.865583589,NA,
RP24-189B10.1,0,NA,NA,NA,NA,NA,
RP24-189B10.2,0.35696699,-0.020671364,0.034866393,-0.592873605,0.553265744,NA,
RP24-189C9.2,0,NA,NA,NA,NA,NA,
RP24-189E15.1,1.425001476,0.050224674,0.057358863,0.875621864,0.381235635,NA,
RP24-189E15.2,0,NA,NA,NA,NA,NA,
RP24-189G18.7,3.732177974,-0.057826171,0.098360606,-0.587899705,0.556599614,NA,
RP24-189G6.1,0.136597628,0.003982899,0.034866393,0.114233176,0.909052953,NA,
RP24-189I2.5,3.207451937,0.017573879,0.090554142,0.194070404,0.846120755,NA,
RP24-189K3.2,3.593008105,0.085013888,0.096936997,0.877001456,0.380485847,NA,
RP24-189K8.2,3.228946982,-0.029756774,0.101495681,-0.293182663,0.769382535,NA,
RP24-189M4.1,2.677252425,-0.0608941,0.053578228,-1.136545613,0.255728287,NA,
RP24-189M4.2,0,NA,NA,NA,NA,NA,
RP24-190B16.4,1.772329628,-0.035228074,0.066614473,-0.528835138,0.59691982,NA,
RP24-190C12.3,0,NA,NA,NA,NA,NA,
RP24-190F20.2,0,NA,NA,NA,NA,NA,
RP24-190F20.4,0,NA,NA,NA,NA,NA,
RP24-190H17.1,0,NA,NA,NA,NA,NA,
RP24-190H19.1,0.364996022,0.01752537,0.034996046,0.500781445,0.616524946,NA,
RP24-190H19.2,0.379928309,0.018017049,0.035012909,0.514583036,0.606844422,NA,
RP24-190H19.3,0,NA,NA,NA,NA,NA,
RP24-190P20.1,0,NA,NA,NA,NA,NA,
RP24-191B18.1,0,NA,NA,NA,NA,NA,
RP24-191B18.2,0,NA,NA,NA,NA,NA,
RP24-191C15.1,0.66555306,0.024209838,0.035657627,0.678952598,0.497167897,NA,
RP24-191C15.2,0,NA,NA,NA,NA,NA,
RP24-191C15.4,0.712778777,0.029593817,0.038943685,0.759913116,0.447306521,NA,
RP24-191C15.5,1.527763572,0.038334014,0.058299247,0.657538742,0.510834569,NA,
RP24-191C23.2,1.322580486,-0.025174127,0.061721871,-0.40786396,0.683373554,NA,
RP24-191C23.3,0.672330643,0.008103815,0.037670724,0.215122347,0.829671931,NA,
RP24-191C23.4,0.638191278,0.027308117,0.037929156,0.719976919,0.471539207,NA,
RP24-191C23.5,6.124477827,-0.022593703,0.108729621,-0.207797129,0.835387375,NA,
RP24-191K3.1,0,NA,NA,NA,NA,NA,
RP24-191L21.2,4.167254919,0.112705229,0.105077011,1.072596448,0.283452219,NA,
RP24-191L21.3,11.31901061,-0.146307926,0.136409218,-1.072566273,0.283465764,NA,
RP24-191L21.4,1.444970243,-0.043141889,0.049594785,-0.869887616,0.384361824,NA,
RP24-192B24.3,0.166388265,0.003982899,0.034866393,0.114233176,0.909052953,NA,
RP24-192B24.4,0.166388265,0.003982899,0.034866393,0.114233176,0.909052953,NA,
RP24-192F23.1,0.243330681,0.012200987,0.034866393,0.349935437,0.726387152,NA,
RP24-192I1.1,0.496239338,-0.025652861,0.035161843,-0.729565315,0.46565593,NA,
RP24-192I21.1,2.252711517,0.073190616,0.081057831,0.902943177,0.366556053,NA,
RP24-192I21.4,5.473978948,0.041683286,0.107417204,0.38805037,0.697978759,NA,
RP24-192J9.1,0.522380103,-0.025779608,0.035231135,-0.731727988,0.46433461,NA,
RP24-192J9.2,0.511260025,0.005282069,0.03521636,0.149989074,0.880773236,NA,
RP24-192L11.1,0,NA,NA,NA,NA,NA,
RP24-193A14.1,0.330826226,-0.020671364,0.034866393,-0.592873605,0.553265744,NA,
RP24-193D9.2,2.243633395,0.006704306,0.073185499,0.091607026,0.927010269,NA,
RP24-193D9.3,0,NA,NA,NA,NA,NA,
RP24-193D9.4,0.952281279,-0.014930048,0.048437187,-0.308235245,0.757903336,NA,
RP24-193H8.3,0,NA,NA,NA,NA,NA,
RP24-194D17.4,11.54019799,-0.075467081,0.153992643,-0.49006939,0.624084797,NA,
RP24-194E10.1,0,NA,NA,NA,NA,NA,
RP24-194E10.2,0,NA,NA,NA,NA,NA,
RP24-194F23.2,0.934868403,-0.003496213,0.041735751,-0.083770229,0.933239119,NA,
RP24-194F23.3,1.009041465,-0.001923763,0.049674524,-0.038727349,0.969107768,NA,
RP24-194F23.5,3.304205655,-0.0655781,0.099814951,-0.656996766,0.511182996,NA,
RP24-194G16.1,6.920113754,0.107874892,0.115736213,0.932075534,0.351297491,NA,
RP24-194G3.2,0.262537759,-0.012453277,0.034866393,-0.357171345,0.720963537,NA,
RP24-194G3.3,0,NA,NA,NA,NA,NA,
RP24-194J1.1,3.030115667,0.122433168,0.086164022,1.420931454,0.155336688,NA,
RP24-194J12.3,0.667006763,0.01807662,0.043632358,0.414293892,0.678658886,NA,
RP24-194L15.1,0,NA,NA,NA,NA,NA,
RP24-194L15.2,0,NA,NA,NA,NA,NA,
RP24-194N1.2,8.388261277,0.066499667,0.139157612,0.477873008,0.632740594,NA,
RP24-194N20.1,0,NA,NA,NA,NA,NA,
RP24-194N20.2,0,NA,NA,NA,NA,NA,
RP24-194N20.3,0,NA,NA,NA,NA,NA,
RP24-194N20.4,0,NA,NA,NA,NA,NA,
RP24-194N20.5,0,NA,NA,NA,NA,NA,
RP24-194N20.6,0,NA,NA,NA,NA,NA,
RP24-194N4.2,0,NA,NA,NA,NA,NA,
RP24-194N4.4,2.119167662,0.025839367,0.070160758,0.368288019,0.712658485,NA,
RP24-194N4.5,0,NA,NA,NA,NA,NA,
RP24-194P24.1,0,NA,NA,NA,NA,NA,
RP24-195I15.7,4.304178966,0.016606987,0.090684631,0.183129016,0.854696789,NA,
RP24-195K22.1,0,NA,NA,NA,NA,NA,
RP24-195M2.2,0,NA,NA,NA,NA,NA,
RP24-195M20.2,3.413870398,-0.010170457,0.09743368,-0.104383381,0.91686511,NA,
RP24-195P20.2,0,NA,NA,NA,NA,NA,
RP24-195P20.3,0.121665341,0.003982899,0.034866393,0.114233176,0.909052953,NA,
RP24-195P20.4,0,NA,NA,NA,NA,NA,
RP24-196A21.1,0,NA,NA,NA,NA,NA,
RP24-196A21.2,0,NA,NA,NA,NA,NA,
RP24-196G4.1,0,NA,NA,NA,NA,NA,
RP24-196H4.1,1.467703747,0.051158884,0.050127597,1.020573248,0.307456669,NA,
RP24-196H4.2,0,NA,NA,NA,NA,NA,
RP24-196I12.1,0,NA,NA,NA,NA,NA,
RP24-196I12.2,4.8634213,-0.13914745,0.117463233,-1.184604286,0.236173942,NA,
RP24-196J17.1,0,NA,NA,NA,NA,NA,
RP24-196J17.2,0,NA,NA,NA,NA,NA,
RP24-196J17.3,1.625455169,0.040544485,0.064689074,0.626759406,0.530816957,NA,
RP24-196J17.4,3.878540868,0.008523045,0.107866222,0.079014954,0.937020729,NA,
RP24-196L14.2,0,NA,NA,NA,NA,NA,
RP24-196M16.1,2.336870149,0.122886906,0.076359901,1.609312005,0.107548135,NA,
RP24-196M24.3,11.54462989,0.16909036,0.155337902,1.088532539,0.27636008,NA,
RP24-196O13.5,2.034665133,0.02179937,0.058291464,0.373971914,0.708425212,NA,
RP24-196O13.7,1.241734208,0.048332518,0.048827989,0.989852739,0.322246103,NA,
RP24-196P11.12,0,NA,NA,NA,NA,NA,
RP24-196P11.9,0,NA,NA,NA,NA,NA,
RP24-196P19.1,0,NA,NA,NA,NA,NA,
RP24-197M20.1,0,NA,NA,NA,NA,NA,
RP24-197M20.2,0,NA,NA,NA,NA,NA,
RP24-197M20.3,0,NA,NA,NA,NA,NA,
RP24-198I16.4,0,NA,NA,NA,NA,NA,
RP24-198I16.5,1.225826769,0.055067802,0.061497506,0.895447732,0.370547794,NA,
RP24-198I16.6,1.669260909,-0.004511197,0.063974527,-0.070515514,0.943783353,NA,
RP24-198J23.1,0.496239338,-0.025652861,0.035161843,-0.729565315,0.46565593,NA,
RP24-198N9.1,3.89268278,-0.14866815,0.106853897,-1.391321739,0.164127885,NA,
RP24-199A21.2,0,NA,NA,NA,NA,NA,
RP24-199C12.1,0,NA,NA,NA,NA,NA,
RP24-199D21.1,0.121665341,0.003982899,0.034866393,0.114233176,0.909052953,NA,
RP24-199D4.1,0,NA,NA,NA,NA,NA,
RP24-199E1.1,1.591910291,-0.028082376,0.064617197,-0.43459601,0.663855692,NA,
RP24-199E5.2,0.562686595,-0.016796158,0.040444738,-0.415286592,0.677932116,NA,
RP24-199E5.3,0.258262969,0.012200987,0.034866393,0.349935437,0.726387152,NA,
RP24-199K4.1,0.892700005,-0.018043982,0.047846015,-0.377126125,0.706079877,NA,
RP24-199K4.3,4.660634389,0.164511424,0.114245025,1.439987648,0.149870894,NA,
RP24-199M24.1,0.530409135,0.007710472,0.035339734,0.218181375,0.827287796,NA,
RP24-199N10.1,0,NA,NA,NA,NA,NA,
RP24-199N10.2,1.213098775,-0.008178186,0.045429283,-0.180020134,0.857136762,NA,
RP24-1D8.2,0,NA,NA,NA,NA,NA,
RP24-1D8.3,0,NA,NA,NA,NA,NA,
RP24-1D8.5,0.121665341,0.003982899,0.034866393,0.114233176,0.909052953,NA,
RP24-1D8.6,0,NA,NA,NA,NA,NA,
RP24-1D8.7,0,NA,NA,NA,NA,NA,
RP24-1D8.8,0,NA,NA,NA,NA,NA,
RP24-200A9.2,0,NA,NA,NA,NA,NA,
RP24-200D20.2,0.300148836,-0.004235189,0.034866393,-0.121469084,0.903319501,NA,
RP24-200F10.2,0,NA,NA,NA,NA,NA,
RP24-200F21.1,0,NA,NA,NA,NA,NA,
RP24-200F4.3,1.210455849,-0.04241422,0.060340391,-0.702915902,0.482108161,NA,
RP24-200F4.4,5.022231738,0.030100828,0.104647626,0.287639855,0.773622434,NA,
RP24-200F4.5,0,NA,NA,NA,NA,NA,
RP24-200H19.1,0.364996022,0.01752537,0.034996046,0.500781445,0.616524946,NA,
RP24-200H19.4,0.343896608,-0.020671364,0.034866393,-0.592873605,0.553265744,NA,
RP24-200I20.2,2.369751833,0.0562516,0.082224395,0.684122993,0.493897504,NA,
RP24-200K10.1,1.03461528,-0.002018115,0.04325278,-0.046658614,0.962785316,NA,
RP24-200P20.2,0.166388265,0.003982899,0.034866393,0.114233176,0.909052953,NA,
RP24-200P20.3,0.330826226,-0.020671364,0.034866393,-0.592873605,0.553265744,NA,
RP24-201C14.10,4.31710573,0.082410302,0.107175384,0.768929388,0.44193523,NA,
RP24-201C14.11,10.30450113,-0.039086643,0.13629785,-0.286773732,0.774285578,NA,
RP24-201C14.12,1.164295191,0.007453113,0.052006778,0.143310424,0.886045024,NA,
RP24-201D17.1,0,NA,NA,NA,NA,NA,
RP24-201D17.2,2.562878098,0.028641857,0.08560723,0.334572874,0.73794731,NA,
RP24-201F8.5,3.990319997,-0.03682026,0.095138609,-0.387017009,0.698743616,NA,
RP24-201I19.2,0.944194279,-0.024767104,0.049439788,-0.500954901,0.616402863,NA,
RP24-201K16.2,1.476465319,-0.013880616,0.064050205,-0.216714628,0.828430747,NA,
RP24-201K23.1,0,NA,NA,NA,NA,NA,
RP24-201K23.2,0,NA,NA,NA,NA,NA,
RP24-201L14.1,0.97965903,0.016555227,0.054819806,0.301993529,0.762656996,NA,
RP24-201N16.3,1.050151038,-0.030809811,0.03840069,-0.802324417,0.422365322,NA,
RP24-201P24.1,0,NA,NA,NA,NA,NA,
RP24-202B22.1,0,NA,NA,NA,NA,NA,
RP24-202L5.3,0.243330681,0.012200987,0.034866393,0.349935437,0.726387152,NA,
RP24-202N2.1,0,NA,NA,NA,NA,NA,
RP24-202N2.3,53.34371323,-0.085559433,0.076661168,-1.116072651,NA,NA,
RP24-202N20.1,0,NA,NA,NA,NA,NA,
RP24-202P24.1,0,NA,NA,NA,NA,NA,
RP24-204F1.1,6.428768029,0.060011841,0.10170448,0.59006094,0.555149794,NA,
RP24-204F16.4,1.880388068,0.053644482,0.084348566,0.635985711,0.524785736,NA,
RP24-204J10.1,0.121665341,0.003982899,0.034866393,0.114233176,0.909052953,NA,
RP24-204J8.2,0,NA,NA,NA,NA,NA,
RP24-204J8.4,0,NA,NA,NA,NA,NA,
RP24-204J8.5,0,NA,NA,NA,NA,NA,
RP24-204J8.6,2.6542982,-0.105412535,0.090457316,-1.165329012,0.24388584,NA,
RP24-205J15.1,0,NA,NA,NA,NA,NA,
RP24-205N24.3,0,NA,NA,NA,NA,NA,
RP24-207A18.2,0.178483495,-0.012453277,0.034866393,-0.357171345,0.720963537,NA,
RP24-207C7.1,0,NA,NA,NA,NA,NA,
RP24-207F16.2,0,NA,NA,NA,NA,NA,
RP24-207J5.1,0.543479517,0.007147936,0.035373974,0.202067647,0.83986384,NA,
RP24-207M20.2,0,NA,NA,NA,NA,NA,
RP24-207M20.5,0,NA,NA,NA,NA,NA,
RP24-208F10.1,2.296569891,0.06525244,0.063558578,1.026650408,0.304585109,NA,
RP24-208F10.2,0,NA,NA,NA,NA,NA,
RP24-208F10.4,0.315081123,-0.004235189,0.034866393,-0.121469084,0.903319501,NA,
RP24-208F6.1,0.988224582,-0.01225695,0.055610098,-0.220408703,0.825552868,NA,
RP24-208G23.1,0,NA,NA,NA,NA,NA,
RP24-208K8.1,1.503581235,0.00351185,0.062797578,0.055923336,0.955402881,NA,
RP24-208N6.2,0.364996022,0.01752537,0.034996046,0.500781445,0.616524946,NA,
RP24-208N6.3,0,NA,NA,NA,NA,NA,
RP24-209E1.2,0.136597628,0.003982899,0.034866393,0.114233176,0.909052953,NA,
RP24-209E1.3,0,NA,NA,NA,NA,NA,
RP24-209E3.3,0.136597628,0.003982899,0.034866393,0.114233176,0.909052953,NA,
RP24-209E3.4,0,NA,NA,NA,NA,NA,
RP24-209L5.1,2.158775298,0.088877582,0.082918197,1.071870649,0.283778135,NA,
RP24-209M20.1,0,NA,NA,NA,NA,NA,
RP24-209N21.4,0,NA,NA,NA,NA,NA,
RP24-209O20.1,0,NA,NA,NA,NA,NA,
RP24-209O20.3,0,NA,NA,NA,NA,NA,
RP24-209O20.4,0,NA,NA,NA,NA,NA,
RP24-210F23.4,0,NA,NA,NA,NA,NA,
RP24-210F23.5,0,NA,NA,NA,NA,NA,
RP24-210F23.6,0.165413113,-0.012453277,0.034866393,-0.357171345,0.720963537,NA,
RP24-210F23.7,5.949715394,-0.067611518,0.112426988,-0.601381565,0.547585874,NA,
RP24-210F23.8,1.307810536,0.009892884,0.054223338,0.182446972,0.855231966,NA,
RP24-210G2.2,0,NA,NA,NA,NA,NA,
RP24-210J6.2,0,NA,NA,NA,NA,NA,
RP24-210J6.4,0,NA,NA,NA,NA,NA,
RP24-210L3.2,0,NA,NA,NA,NA,NA,
RP24-210N1.1,0.399135387,-0.004235189,0.034866393,-0.121469084,0.903319501,NA,
RP24-210N1.3,5.012825586,-0.049904547,0.10141028,-0.492105407,0.62264483,NA,
RP24-211C19.3,1.30624713,0.051748204,0.05046633,1.025400572,0.305174218,NA,
RP24-211C19.4,0,NA,NA,NA,NA,NA,
RP24-211D12.1,0.70889263,0.000681469,0.044146868,0.015436407,0.987684018,NA,
RP24-211D12.2,1.182191345,-0.048734021,0.053967326,-0.903028276,0.366510888,NA,
RP24-211D12.3,0.315081123,-0.004235189,0.034866393,-0.121469084,0.903319501,NA,
RP24-211E15.3,6.686321176,-0.087480074,0.121711618,-0.718748755,0.472295737,NA,
RP24-211E15.4,3.201777823,-0.022036525,0.09066202,-0.243062362,0.807957088,NA,
RP24-211E5.4,0.851657384,0.026181129,0.036097884,0.72528153,0.468279334,NA,
RP24-211G11.2,0,NA,NA,NA,NA,NA,
RP24-211G11.3,2.795500157,-0.082729271,0.08880423,-0.931591557,0.351547648,NA,
RP24-211K19.4,0,NA,NA,NA,NA,NA,
RP24-211K19.5,0,NA,NA,NA,NA,NA,
RP24-211K19.6,0,NA,NA,NA,NA,NA,
RP24-211K19.8,0,NA,NA,NA,NA,NA,
RP24-211L16.2,0,NA,NA,NA,NA,NA,
RP24-211L16.3,0.523355255,-0.010426769,0.035248452,-0.295807863,0.767376818,NA,
RP24-211L21.1,0,NA,NA,NA,NA,NA,
RP24-211L21.2,0,NA,NA,NA,NA,NA,
RP24-211L21.3,11.45523269,-0.126027646,0.154679613,-0.814765715,0.415206429,NA,
RP24-211P15.1,0.525075519,-0.020671364,0.034866393,-0.592873605,0.553265744,NA,
RP24-211P18.1,0,NA,NA,NA,NA,NA,
