GeneID,BaseMean,log2(FC),StdErr,WaldStats,Pval,AdjP
Yars2,502.2401198,0.083152037,0.136162304,0.610683244,0.541409301,0.708988098
Ank3,4245.24706,-0.126684078,0.207558251,-0.610354336,0.541627111,0.709053497
Pmel,6.06136373,-0.199768001,0.32725672,-0.610432083,0.541575621,0.709053497
Zfp512,1345.63654,-0.046541587,0.076259412,-0.610306136,0.541659033,0.709053497
BB218582,3.422945412,0.175510799,0.28761903,0.610219701,0.541716281,0.709070373
2410004P03Rik,17.57911319,0.178462825,0.292632462,0.609853138,0.541959098,0.709292782
Ppp1r26,163.2066964,-0.123254485,0.202113114,-0.60982923,0.541974936,0.709292782
Gm21814,9.428098289,-0.199669811,0.327499719,-0.609679335,0.542074246,0.709364678
Actr1a,12002.16983,0.041475493,0.068123291,0.60882985,0.542637226,0.709668058
Bcas3,1210.351301,-0.067541442,0.110908521,-0.608983346,0.542535478,0.709668058
Cldn9,2.237298319,0.175722811,0.288641006,0.608793647,0.542661225,0.709668058
Cog5,707.3031917,-0.13921153,0.228648515,-0.608845106,0.542627113,0.709668058
Dmwd,2626.755802,-0.064702792,0.106220967,-0.6091339,0.542435689,0.709668058
Gm20597,5.700648654,-0.197508178,0.324399568,-0.608842297,0.542628974,0.709668058
Icmt,4908.745978,0.07547529,0.1238815,0.609253924,0.542356143,0.709668058
Taok2,2883.462514,-0.056734356,0.09316953,-0.608936806,0.542566327,0.709668058
Ermard,435.7787669,-0.058230328,0.09571557,-0.608368403,0.542943163,0.709978683
Tgm4,14.34583606,0.185977205,0.305740333,0.608284824,0.542998585,0.709993078
Anxa9,4.970090651,-0.194730315,0.320218216,-0.608117542,0.543109518,0.710080049
Snhg20,289.901039,0.111730577,0.183857176,0.607703106,0.543384403,0.710323253
Zfp626,112.5067982,0.104295345,0.171611462,0.607741136,0.543359175,0.710323253
Arhgap27,471.2678973,-0.098543965,0.162257074,-0.607332321,0.543630393,0.710578989
Ermn,3.079875315,0.18730301,0.308451563,0.607236378,0.543694054,0.710578989
Tut4,290.5444094,-0.141176819,0.23250187,-0.607207243,0.543713386,0.710578989
Iqca1l,5.701832791,0.198065253,0.326258122,0.607081448,0.543796862,0.710629987
Rnpepl1,292.1437458,0.088487906,0.145802693,0.60690173,0.54391613,0.710727747
Prr19,5.493806632,-0.198253902,0.326704671,-0.606829102,0.543964333,0.710732638
Kcnd3os,11.77506671,0.187599558,0.309417261,0.606299589,0.544315832,0.711133776
Gm5570,2.105152234,0.178418119,0.294481035,0.605873035,0.544599066,0.711387537
Tmem140,7.586739926,0.198295577,0.327264161,0.605919011,0.544568535,0.711387537
D930016D06Rik,196.3508625,-0.096995008,0.160142928,-0.605677744,0.544728766,0.711498819
Cpsf7,897.0396232,0.061446425,0.101474452,0.60553592,0.544822965,0.711563719
Ada,66.82496035,0.153641448,0.253878401,0.605177313,0.545061188,0.71158965
Erlec1,1142.996319,-0.060796803,0.100467268,-0.605140397,0.545085715,0.71158965
Polr2m,4778.74444,-0.070333081,0.116214062,-0.605202843,0.545044227,0.71158965
Thap1,231.7917118,0.091603565,0.15138483,0.605103996,0.5451099,0.71158965
Zfp276,344.8866692,-0.083808284,0.138491694,-0.605150253,0.545079167,0.71158965
Zfp551,89.65479851,-0.16506984,0.272750436,-0.605204679,0.545043007,0.71158965
Zic4,1.689248949,-0.158767324,0.262481519,-0.604870486,0.545265055,0.711734071
Gm12657,3.940378452,-0.174893442,0.289260412,-0.604622808,0.545429649,0.711890787
Sp1,476.0709113,-0.124552505,0.206082655,-0.604381312,0.545590158,0.71203423
Telo2,635.6924126,-0.057938857,0.095873922,-0.604323429,0.545628632,0.71203423
Stk24,1758.192879,-0.095034226,0.157372421,-0.60388107,0.545922715,0.71235985
A930037H05Rik,18.2527217,-0.181370854,0.300554291,-0.603454549,0.546206343,0.712497316
Aanat,2.807947063,0.17215327,0.28523134,0.603556643,0.546138446,0.712497316
Rnf181,2670.459584,0.066822173,0.110724773,0.603497947,0.546177481,0.712497316
Slc6a19,101.2604951,-0.139591506,0.231259465,-0.60361424,0.546100143,0.712497316
Gm7932,2.697447176,-0.171806533,0.284819959,-0.603211001,0.54636833,0.71263403
Tymp,164.3542872,-0.104701527,0.17358747,-0.603162929,0.546400307,0.71263403
Bahd1,1248.784121,0.067338346,0.111683347,0.602939901,0.546548671,0.712634718
Bbof1,51.87060809,-0.136944887,0.227145845,-0.602894088,0.546579149,0.712634718
Magee2,218.1399417,0.087193035,0.144600478,0.60299272,0.546513533,0.712634718
Pcsk5,3.692818238,0.177163849,0.293847719,0.60291041,0.54656829,0.712634718
Incenp,322.8606408,-0.072522286,0.120326127,-0.602714369,0.546698721,0.712732487
A530021J07Rik,5.031465604,0.197233389,0.327363002,0.602491385,0.546847096,0.712831094
Mbd4,157.1284557,-0.087192334,0.144725572,-0.602466676,0.546863539,0.712831094
Exoc8,799.9871834,-0.048430931,0.080406971,-0.602322543,0.546959458,0.712897994
Tuba1c,67.30495775,0.133758441,0.22218804,0.602005587,0.547170419,0.713114814
A830011K09Rik,32.66274263,-0.161284996,0.268090604,-0.601606297,0.547436236,0.713320327
Calhm5,102.4596525,0.13216561,0.219701993,0.601567643,0.547461972,0.713320327
Setd7,3297.418957,-0.071890404,0.119479282,-0.601697652,0.547375413,0.713320327
Gm2027,13.88960516,-0.187422478,0.311697643,-0.601295784,0.547642997,0.713471305
Rcn1,391.4826621,-0.119778015,0.199231647,-0.601199745,0.547706955,0.713471305
Slc17a9,10.46578817,-0.194895239,0.324181056,-0.60119256,0.547711739,0.713471305
Gm11762,22.92493734,-0.177436379,0.295472903,-0.600516587,0.54816201,0.713999665
Gdap2,1052.799031,-0.046417491,0.077369936,-0.599942215,0.548544747,0.714439981
Fam131b,6920.619983,-0.059821532,0.099730802,-0.599830047,0.548619507,0.714450612
Lingo4,1.704693038,-0.161792206,0.269813453,-0.599644696,0.548743053,0.714450612
Mylk3,1.649154642,-0.167012381,0.278542116,-0.599594714,0.548776371,0.714450612
Scarf1,6.229338412,0.196427263,0.327557085,0.599673374,0.548723936,0.714450612
Ugcg,1734.920772,-0.054832552,0.091442089,-0.599642383,0.548744594,0.714450612
Card6,37.52275486,-0.163088947,0.272071135,-0.599434947,0.548882878,0.714531082
Wfdc3,16.75277476,-0.190668291,0.31819059,-0.599226679,0.549021734,0.714653647
Kbtbd7,729.8454761,0.065446467,0.109236773,0.599124866,0.549089621,0.714683821
Map2k1,5444.675791,-0.066523406,0.111079289,-0.598882171,0.549251462,0.714778075
Tdg,1808.895825,-0.046952469,0.078397179,-0.598905079,0.549236185,0.714778075
Actb,18172.46439,0.070180535,0.117210605,0.598755849,0.549335708,0.714829518
Hist2h2bb,2.983431066,-0.187555182,0.313346898,-0.598554456,0.549470035,0.714946115
Aadat,3.99019226,-0.194507795,0.325033521,-0.598423799,0.54955719,0.715001321
Gng3,13097.11586,0.079086359,0.132328074,0.597653669,0.550071046,0.715611632
Man2c1os,39.20038633,0.139255746,0.233048925,0.597538677,0.550147793,0.715653236
Atg12,5094.819109,-0.040494457,0.06782166,-0.597072636,0.550458886,0.715999655
Gm12216,11.82105702,-0.191215113,0.320335819,-0.5969208,0.550560259,0.716073249
Rac3,3561.397373,0.090132928,0.151117948,0.596440921,0.55088071,0.716431747
4933407K13Rik,45.90429001,-0.163638506,0.274504652,-0.59612289,0.551093134,0.716649706
Irak1bp1,500.2534832,-0.07015668,0.117706982,-0.596028197,0.55115639,0.716673666
Slc25a3,13661.98683,-0.084113967,0.141205132,-0.595686333,0.55138479,0.716912343
Ackr4,7.440489947,0.188333516,0.316263051,0.595496425,0.551511688,0.716917652
Cpm,49.59460868,-0.118456436,0.198926344,-0.595478879,0.551523413,0.716917652
Foxo6,278.7114242,0.106881849,0.179475872,0.595522106,0.551494527,0.716917652
Alad,277.253714,0.086244968,0.144885146,0.595264387,0.551666757,0.716927471
Camk2g,11573.54587,-0.083297075,0.139916394,-0.595334632,0.551619811,0.716927471
Mbtps1,1320.156467,0.086891634,0.146020417,0.595064959,0.55180005,0.716927471
Rbm34,923.1435542,0.06769509,0.113749095,0.595126404,0.55175898,0.716927471
Slx1b,424.0437591,0.073012214,0.122671368,0.595185452,0.551719514,0.716927471
Tstd2,583.6407212,0.090237482,0.151593666,0.595258919,0.551670412,0.716927471
Slc9a5,181.9171411,-0.092632329,0.155705912,-0.594918511,0.551897943,0.716996385
Actr3b,1557.354969,-0.097688404,0.164223906,-0.594848862,0.551944503,0.716998604
Asb13,713.2873895,-0.059410959,0.099918889,-0.594591875,0.552116312,0.717090196
Msra,139.5431468,0.099425477,0.167208354,0.594620275,0.552097324,0.717090196
Plin2,1071.222656,0.068970396,0.116005904,0.594542115,0.552149582,0.717090196
Angpt1,15.72439364,0.179633138,0.302244577,0.594330393,0.552291154,0.717157533
Rtp3,1.864397567,-0.164332277,0.276485315,-0.594361682,0.552270232,0.717157533
Igbp1,951.183951,0.078002738,0.131279864,0.594171377,0.552397495,0.717179108
Tmco3,1187.041006,0.053158896,0.089460177,0.594218547,0.55236595,0.717179108
Tatdn3,247.0572807,0.088471834,0.148945991,0.593986005,0.552521473,0.717281815
Ldah,999.6531763,0.05429333,0.091415434,0.593918642,0.55256653,0.717282058
Gdpd2,9.039105503,0.193923977,0.326640226,0.593692882,0.552717545,0.717382066
Gpt,15.84297326,0.173770667,0.292706172,0.593669296,0.552733323,0.717382066
Gramd4,819.0746839,-0.071971331,0.12129166,-0.593374114,0.552930809,0.717580119
Mettl6,423.4026577,0.053154582,0.089619312,0.593115266,0.553104014,0.717736655
Shroom2,461.3818307,-0.091936025,0.155019859,-0.593059665,0.553141223,0.717736655
Cpne1,2767.95935,-0.07822497,0.131926905,-0.592941746,0.553220139,0.717780792
Snhg12,236.3775895,-0.098202844,0.1656839,-0.592712048,0.553373877,0.717863735
Tax1bp1,5420.509513,0.051235804,0.086437526,0.592749538,0.553348783,0.717863735
Cic,4223.045305,-0.102382613,0.17277698,-0.592570913,0.55346835,0.71792803
Nmt1,4971.386851,-0.047707875,0.080547594,-0.592294228,0.55365358,0.718091511
Pus7l,175.8870022,0.0771573,0.130279598,0.592243918,0.553687264,0.718091511
Rn4.5s,4.240314047,0.185393675,0.313069075,0.592181373,0.553729142,0.718091511
Cerkl,7.628657797,-0.193775414,0.327334943,-0.591979005,0.553864647,0.718208976
Ddx17,7526.89377,-0.090309187,0.152641911,-0.591640829,0.554091127,0.718327853
Lexm,4.006923243,-0.188980919,0.319392633,-0.591688409,0.55405926,0.718327853
Tmem147,1899.470638,0.085971952,0.145293483,0.591712376,0.554043208,0.718327853
Snx32,1887.620969,0.050036811,0.08458703,0.591542355,0.554157085,0.718355105
Srek1,661.2875909,0.084769478,0.143378759,0.591227588,0.55436794,0.718570169
Fam114a2,1460.280917,0.042373566,0.07169986,0.590985335,0.554530247,0.718707678
Nufip1,384.9524735,0.055663222,0.094195162,0.590935044,0.554563944,0.718707678
Ggps1,1974.019166,-0.056926281,0.096349813,-0.590829185,0.554634878,0.71874134
Pknox1,526.5849638,-0.052169802,0.08833043,-0.590620943,0.554774429,0.718863908
Extl2,2531.551032,0.045816149,0.077620555,0.590257946,0.555017729,0.71912088
Nop16,911.9444138,0.08450356,0.143244596,0.589924942,0.555240972,0.719351825
Zfp493,38.92925984,-0.12555534,0.212860297,-0.589848564,0.555292181,0.71935987
Lekr1,112.4424213,-0.102064283,0.173156273,-0.589434512,0.555569831,0.719661236
Fbxl14,424.7670272,-0.059708927,0.10132198,-0.589298864,0.555660807,0.719720763
Crtc3,380.3603889,0.086831737,0.147409125,0.58905266,0.555825949,0.719876336
Fxyd7,9952.709937,-0.173896757,0.295344213,-0.588793515,0.555999797,0.719984832
Rasa2,746.9636675,-0.073764492,0.125267754,-0.58885459,0.555958822,0.719984832
Eri1,312.379894,0.084703218,0.143885706,0.588684033,0.556073251,0.720021626
Smtn,6.529921467,-0.189828471,0.322553957,-0.58851695,0.55618536,0.720108461
B4galt4,307.7626647,0.094479014,0.160636325,0.588154728,0.556428442,0.720198096
Cdc6,3.127444759,-0.185973909,0.316220867,-0.588113968,0.556455798,0.720198096
Gm33517,88.07679057,0.110688494,0.188220728,0.588078133,0.55647985,0.720198096
Nicn1,4716.99239,-0.050216145,0.085385555,-0.588110544,0.556458097,0.720198096
Zfp994,336.2700362,0.084896065,0.144298998,0.588334404,0.556307858,0.720198096
Rock1,483.2118573,-0.129522979,0.220382164,-0.587719879,0.55672033,0.720451
Zfp110,788.5945386,-0.072331647,0.123093339,-0.587616261,0.556789894,0.720482697
Zc3h12a,19.67682075,0.171979958,0.292713109,0.587537601,0.556842705,0.720492714
Unc5a,5.167802491,-0.185231657,0.315408245,-0.587275886,0.557018433,0.720661758
Polh,236.5543631,0.080952598,0.137869474,0.587168398,0.557090614,0.720696816
Ptch2,2.459571906,-0.173147424,0.295137834,-0.58666631,0.557427839,0.721074723
Eno4,11.80992818,-0.179627357,0.306299324,-0.586443856,0.55757728,0.721209677
Glb1l,68.24053216,-0.108107386,0.184367589,-0.586368714,0.557627764,0.721216621
Morn5,34.28820939,-0.150610348,0.256882194,-0.586301236,0.5576731,0.721216907
Sh2d3c,884.4331763,-0.115622028,0.197319502,-0.585963509,0.557900037,0.72145203
Phlda3,906.0187702,0.114161133,0.194895482,0.585755665,0.558039721,0.721574293
Luc7l,1977.996702,0.061069239,0.104289329,0.585575139,0.558161059,0.721614452
Upf3b,765.1359171,0.068758254,0.117415764,0.585596446,0.558146737,0.721614452
Loxl2,96.08672122,-0.156026025,0.266578682,-0.585290706,0.558352263,0.721803273
Wdr70,1275.096226,-0.055999145,0.095748208,-0.584858415,0.558642922,0.722120624
AU041133,159.3841186,0.112244364,0.191960616,0.584726001,0.558731968,0.722177332
Ccdc59,326.2961821,0.104422517,0.178652388,0.584501102,0.558883224,0.72225604
Cebpg,1657.855979,-0.045386604,0.0776418,-0.584564037,0.558840895,0.72225604
Hsf2bp,10.27914637,-0.186285578,0.318762667,-0.584402118,0.558949802,0.722283691
Foxn3,124.2271474,-0.17345994,0.29694844,-0.584141609,0.559125042,0.72245174
Rnf219,528.6564212,0.058709266,0.10053809,0.583950484,0.559253626,0.722559482
Zc3h11a,2005.935985,-0.053591134,0.091788776,-0.583852794,0.559319355,0.722586004
Gins1,33.34216068,0.155075358,0.26567634,0.583700294,0.559421969,0.722613063
Ybey,141.4621487,-0.096845525,0.165920216,-0.583687311,0.559430706,0.722613063
Nif3l1,1230.747892,0.06049786,0.103731123,0.583218022,0.559746541,0.722944793
Phactr1,1921.441344,-0.072702952,0.124668256,-0.583171327,0.559777971,0.722944793
Rps19-ps3,19.80953563,0.171704863,0.294550841,0.582937948,0.559935073,0.723030863
Tmem87b,2821.622006,0.084116807,0.144281598,0.583004405,0.559890335,0.723030863
Phf20l1,589.6787165,-0.076081741,0.130587673,-0.582610436,0.560155578,0.723257174
Plekha6,7891.542168,0.108380513,0.186073173,0.582461787,0.560255674,0.723327992
Fam120c,1070.087881,0.089243484,0.153237413,0.582387045,0.560306006,0.723334556
Nup155,624.3376317,-0.0839466,0.144232534,-0.58202264,0.560551431,0.723592957
Smarcb1,1379.493592,0.068101039,0.117050383,0.581809625,0.56069492,0.723719741
Fam102a,312.9066954,-0.076367726,0.131274778,-0.581739513,0.560742152,0.723722271
Dpf2,2406.230488,0.053250606,0.09156951,0.58153206,0.560881917,0.723727365
Kbtbd6,22.36233596,0.165566188,0.284668461,0.581610578,0.560829016,0.723727365
Siah1b,119.3262398,0.07942615,0.136577216,0.581547581,0.56087146,0.723727365
Arxes1,1011.364005,-0.066242978,0.113968031,-0.581241748,0.561077534,0.723881103
Lama5,8.639052252,-0.188601806,0.324492508,-0.581220835,0.561091627,0.723881103
Dsel,596.2648956,-0.0695364,0.119669377,-0.581070966,0.561192626,0.723894563
Pim1,263.8383942,-0.061330107,0.105546574,-0.581071503,0.561192264,0.723894563
4930503L19Rik,184.8775949,-0.090870613,0.156437468,-0.580874994,0.561324707,0.724006516
Lipa,7390.116767,-0.134678255,0.232042061,-0.580404496,0.561641874,0.72435716
Hnf1a,6.222159548,-0.186720531,0.321871344,-0.580109211,0.561840972,0.724494671
Mia,2.106841188,0.167828083,0.289353164,0.580011225,0.561907048,0.724494671
Pomgnt1,1222.951629,0.057965478,0.099944353,0.57997752,0.561929778,0.724494671
Upk1a,7.652394346,-0.186835746,0.322052582,-0.580140501,0.561819873,0.724494671
Pkn1,593.9822002,0.088384623,0.15246843,0.579691303,0.562122809,0.724685099
Adamts18,5.416524034,0.186861443,0.322434622,0.579532812,0.562229714,0.724706031
Washc4,3319.573903,-0.067611283,0.116663723,-0.579539911,0.562224925,0.724706031
Gpd1,72.36493645,0.141820199,0.244819949,0.579283673,0.56239778,0.72486422
Spag17,4.181229453,0.187839474,0.324341804,0.579140499,0.562494375,0.724930271
Pank3,4748.679209,-0.071964925,0.124300969,-0.57895707,0.562618141,0.725031326
Rap1b,8426.163091,-0.077539039,0.134047958,-0.578442522,0.562965393,0.725420343
Asb7,417.7314256,-0.04874618,0.084319101,-0.578115511,0.563186135,0.725587811
Spice1,163.3916536,-0.068368106,0.118250361,-0.578164039,0.563153375,0.725587811
Nudt18,1041.668007,-0.065950754,0.114092638,-0.578045659,0.563233294,0.72559009
Prmt7,1264.413374,-0.066435746,0.114980014,-0.577802559,0.563397427,0.725743052
Ireb2,3311.199023,-0.077084804,0.13342898,-0.577721602,0.563452092,0.725754988
Ticam1,130.185809,-0.109845224,0.19020179,-0.577519398,0.563588638,0.725872379
Ell,247.8143772,-0.072846468,0.126194472,-0.577255617,0.563766791,0.726043335
Xrn1,556.8687953,-0.102010498,0.176904156,-0.576642744,0.564180818,0.726518009
Ptprcap,4.194575011,-0.18847096,0.326897621,-0.576544301,0.564247335,0.726545139
4930579G18Rik,19.22298065,-0.180139395,0.312498017,-0.576449723,0.564311244,0.726568906
Pltp,11.9040987,0.184775135,0.320616991,0.576311113,0.564404913,0.726630985
Mtch1,12428.63949,-0.073790712,0.128055046,-0.576242126,0.564451535,0.726632489
Ash2l,1328.366871,0.04641064,0.080614338,0.575711978,0.564809878,0.726816946
Large2,4.070639243,-0.185886887,0.32277649,-0.57589971,0.564682972,0.726816946
Papolb,11.18174591,0.181212763,0.314685332,0.575853859,0.564713966,0.726816946
Prdm2,1491.936856,-0.064698015,0.112382681,-0.575693822,0.564822152,0.726816946
Sde2,558.7351104,-0.094898615,0.164820683,-0.575768853,0.564771429,0.726816946
1700066M21Rik,432.2566976,0.06599613,0.114657836,0.575591973,0.564891008,0.726847042
Stk35os1,100.2171254,0.10900458,0.189412586,0.575487524,0.564961626,0.7268794
Slc18a1,28.36702294,-0.147026093,0.25562515,-0.575162864,0.565181155,0.726931516
Socs4,380.7352182,-0.129763618,0.225562222,-0.575289679,0.5650954,0.726931516
Tm2d2,1501.49401,0.059739741,0.103846726,0.575268409,0.565109783,0.726931516
Tmem238l,27.5611714,0.157351561,0.273579418,0.575158622,0.565184024,0.726931516
Calb1,33.83255418,0.18607378,0.323731945,0.574777322,0.565441906,0.727087702
Cyp4f13,162.0270612,-0.087485147,0.152190765,-0.574838741,0.565400363,0.727087702
Zdhhc16,640.4944829,0.05991509,0.104223161,0.574873085,0.565377134,0.727087702
Atg101,1702.549397,-0.086384984,0.150317373,-0.57468397,0.565505051,0.727099806
Ribc1,14.17229314,0.17543087,0.305294186,0.574628924,0.565542286,0.727099806
Pdss2,434.2831228,-0.059575156,0.103781785,-0.574042505,0.565939039,0.727551385
Hhatl,26.87712461,-0.182984105,0.318869717,-0.573852252,0.566067786,0.727599874
Stmn2,77579.96127,-0.08425142,0.146804382,-0.573902621,0.5660337,0.727599874
AI427809,66.61719426,0.135124297,0.23552372,0.573718425,0.566158358,0.727657784
Ccna2,31.69564599,0.132233972,0.230600967,0.573431994,0.566352233,0.727848444
Abhd14a,938.6745554,0.084512478,0.147487158,0.57301584,0.566633969,0.728089977
BC039771,2.032079117,-0.160173422,0.27955791,-0.572952567,0.566676811,0.728089977
Map7d1,6614.457042,-0.060913488,0.106314257,-0.572956912,0.566673869,0.728089977
Svopl,6.058407997,-0.187361963,0.327401303,-0.572270057,0.567139032,0.728625297
Mgst3,913.2892262,0.081245562,0.142038453,0.571996955,0.567324037,0.728804409
2210416O15Rik,9.858289769,0.179392901,0.314031469,0.57125772,0.567824957,0.729145266
A730098A19Rik,59.63254694,0.107070887,0.187421483,0.57128396,0.567807173,0.729145266
Gm20604,478.2520638,0.061494949,0.107658935,0.571201531,0.567863041,0.729145266
Josd2,682.6890128,0.103586461,0.181297355,0.571362231,0.567754125,0.729145266
Pla2g3,414.6715587,0.134194088,0.23491986,0.571233472,0.567841391,0.729145266
Trappc9,2436.139211,-0.043515737,0.076169359,-0.571302392,0.56779468,0.729145266
Tomm6,2315.596915,0.110338643,0.193391659,0.570544994,0.568308114,0.729658141
Ficd,278.0964248,0.065264196,0.11441925,0.570395246,0.568409653,0.7297299
Pomt2,693.359354,-0.067721023,0.118765014,-0.57021021,0.568535132,0.729832379
Meis2,344.2380119,-0.0912026,0.159984394,-0.570071856,0.568628963,0.729894219
Ppp6r1,4487.643674,-0.053961813,0.094695285,-0.569846888,0.568781551,0.729972854
Rep15,7.566482145,0.185087095,0.324784322,0.569876937,0.568761169,0.729972854
Hoxd3os1,3.693733789,-0.176096916,0.309118251,-0.569674923,0.568898202,0.730063952
Carlr,3.578529426,0.17723878,0.311182544,0.569565303,0.568972567,0.730100775
Map2k3os,95.94732379,0.089463235,0.157166375,0.569226303,0.569202572,0.730337292
Zmynd15,3.650780394,-0.175684432,0.308819758,-0.568889872,0.569430879,0.730571592
Gm32168,3.677024021,0.180471258,0.31749214,0.568427484,0.569744733,0.7309156
Adsl,1139.650646,0.056162137,0.098821651,0.568318144,0.569818961,0.730952168
Nlrp4f,7.121969207,0.185472893,0.326566633,0.567948081,0.570070223,0.731157139
Zkscan17,109.0416603,-0.102458843,0.180383822,-0.568004614,0.570031835,0.731157139
Zswim9,432.9132404,0.056573854,0.099625604,0.567864603,0.570126909,0.731171181
4930422M22Rik,6.292649147,-0.185103823,0.326135496,-0.567567238,0.570328858,0.731195535
Eldr,3.386940767,-0.176770524,0.311452412,-0.567568327,0.570328119,0.731195535
Nsrp1,410.7538192,0.072629537,0.127961065,0.567590909,0.570312781,0.731195535
Zfp780b,322.056114,0.095706153,0.168576114,0.567732585,0.570216562,0.731195535
Armc6,2333.593774,0.062834107,0.110767515,0.567261143,0.570536773,0.731403436
Alg8,211.940155,0.070820076,0.124982192,0.566641331,0.570957889,0.731767242
Ncapd2,197.2884572,0.094186697,0.166218637,0.566643418,0.57095647,0.731767242
Pcdhgc5,16.47773148,0.183778114,0.324253667,0.566772662,0.570868647,0.731767242
1700105P06Rik,3.402204819,-0.165439206,0.292011335,-0.566550631,0.571019525,0.731787568
Ccnd1,48.1965247,0.15024637,0.265259326,0.566413148,0.571112959,0.731848638
Gtf2e1,1210.050124,0.059246695,0.104637349,0.566209826,0.571251151,0.731967049
Gm960,15.40930418,-0.173378969,0.306335288,-0.56597779,0.571408879,0.732051798
Trmt1,1228.008807,0.046406616,0.081987093,0.56602343,0.571377853,0.732051798
Edn2,3.544168326,0.178626199,0.315691064,0.565825959,0.571512098,0.73209649
Gm36117,145.8350378,0.086635595,0.153122762,0.565791749,0.571535356,0.73209649
Fbxl7,43.95750896,-0.172419197,0.304949176,-0.56540306,0.571799643,0.732317665
Wnt7b,1.819711623,0.151522034,0.267982496,0.565417654,0.57178972,0.732317665
Immp2l,145.2928239,0.103808509,0.183653091,0.565242371,0.571908921,0.732398943
Ap5m1,739.5516547,-0.068038764,0.120434936,-0.564942083,0.572113158,0.732543128
Smug1,561.8966762,0.074606377,0.1320601,0.564942607,0.572112802,0.732543128
Fat1,152.7104516,-0.152360368,0.269936646,-0.564430101,0.572461458,0.732930391
Raver1,1151.279923,-0.073566472,0.130356695,-0.564347477,0.572517677,0.732943668
Cdk7,1687.586353,0.06715637,0.119049362,0.564105249,0.572682506,0.733024933
Gm2115,29.9843739,-0.17194475,0.304838451,-0.564052039,0.572718717,0.733024933
Mrm1,1193.534607,-0.052837497,0.093672347,-0.564067184,0.57270841,0.733024933
Gm4884,2.071733888,-0.135193241,0.239941749,-0.563441926,0.573133995,0.733497721
Slc23a1,3.159711825,-0.176857908,0.313930317,-0.563366769,0.573185161,0.733504481
Ddo,4.40013094,-0.171906629,0.305272099,-0.56312591,0.573349149,0.733655607
Dennd6b,736.6372191,0.057998474,0.103109134,0.562495989,0.573778136,0.734087017
Gm10432,93.63706915,0.093281441,0.165817984,0.562553218,0.573739155,0.734087017
Fgf2,1.635994536,-0.147934945,0.263148839,-0.562172137,0.573998743,0.734264991
Slit3,2.431465247,-0.145196075,0.258283887,-0.562156924,0.574009108,0.734264991
Snhg10,140.0958038,-0.106890588,0.190192841,-0.562011629,0.574108096,0.734282594
Tmem129,1022.447035,0.055069086,0.097987368,0.562001886,0.574114734,0.734282594
Ccdc130,298.6219399,0.081148063,0.14441939,0.561891743,0.57418978,0.734319825
A730081D07Rik,45.35215636,-0.116628835,0.207690419,-0.561551349,0.574421736,0.734422929
Fam53b,130.4576045,0.103517263,0.184297303,0.561686258,0.574329799,0.734422929
Fmn1,1367.352332,-0.124957381,0.22252163,-0.561551618,0.574421552,0.734422929
Zfp369,359.4437639,0.141807816,0.252550073,0.561503762,0.574454167,0.734422929
Commd9,881.8678317,0.080106944,0.142753221,0.561156824,0.574690634,0.734633779
Gm10687,6.221375625,0.180732837,0.322089036,0.561126946,0.574711,0.734633779
Ces2g,62.45442777,-0.157070256,0.280308138,-0.560348539,0.575241725,0.735077076
Echs1,2104.648086,-0.073899459,0.131835074,-0.560544753,0.575107923,0.735077076
Mcm4,340.4643303,0.057044328,0.101780763,0.560462766,0.57516383,0.735077076
Zwilch,134.5745391,-0.088491768,0.157905664,-0.560409083,0.575200437,0.735077076
Stk19,625.2672374,0.081687209,0.145839119,0.560118644,0.575398514,0.73521866
Gm973,6.42108316,-0.182932168,0.326700644,-0.559938192,0.575521597,0.735317156
Crlf3,401.750646,0.078652192,0.140492694,0.559831187,0.575594589,0.735351643
Mc1r,5.229545351,-0.182905193,0.326831587,-0.55963132,0.575730937,0.735467057
Hspg2,20.52408474,-0.178510975,0.319055016,-0.559499039,0.575821187,0.735523571
Gltpd2,3.645274991,0.177468201,0.31728442,0.559334747,0.575933286,0.735607982
Unc79,357.6459703,0.113264899,0.202595997,0.559067801,0.576115448,0.735781861
Ncoa7,7110.393764,-0.070506531,0.126148948,-0.55891493,0.576219779,0.735856318
Foxj2,595.4980077,-0.087161937,0.155972277,-0.558829676,0.576277967,0.735871841
Rian,25011.53832,0.057335693,0.102646457,0.558574499,0.576452148,0.736035466
Pramef8,451.1357739,-0.065332187,0.116978022,-0.55849967,0.57650323,0.7360419
Wiz,1120.361932,-0.079619325,0.142622713,-0.558251375,0.576672743,0.736199527
A830082N09Rik,292.6091615,0.086038421,0.154188563,0.558007802,0.576839057,0.736294248
Gm15446,61.37732154,0.133568827,0.239365128,0.558012891,0.576835582,0.736294248
Anapc5,5723.431261,-0.046843566,0.083973765,-0.557835726,0.576956565,0.736385441
Pum3,1703.848136,0.057171726,0.102528837,0.557616052,0.577106593,0.736518122
Me2,1902.77891,0.046547103,0.083558329,0.557061198,0.577485618,0.73694301
Bend3,228.9361001,-0.105998159,0.190473433,-0.556498391,0.577870194,0.737118767
Cdc34,1671.606005,0.075782759,0.136167726,0.556539801,0.577841894,0.737118767
Dok2,12.28410721,-0.170889251,0.307103578,-0.556454769,0.577900007,0.737118767
Pnrc2,711.59795,0.089935666,0.161622176,0.556456226,0.577899011,0.737118767
