,Trim on data 8,Trim on data 7,Trim on data 6,Trim on data 5,Trim on data 1,Trim on data 2,Trim on data 3,Trim on data 4
RP23-318P2.1,0,0,0,0,0,0,0,0
RP23-319B15.4,0,0,0,0,0,1.063978897,0,0
RP23-319B15.6,1.774899747,2.055645606,0,1.118089734,1.022648722,2.127957794,2.048159867,0
RP23-319B15.9,1.774899747,1.027822803,2.771171249,3.354269202,2.045297444,3.191936691,6.144479602,1.905266777
RP23-319C8.1,0,0,0,0,0,0,0,0
RP23-319C8.2,0,0,0,0,0,0,0,0
RP23-319C8.4,0,0,0,0,0,0,0,0
RP23-319C8.5,45.25994356,59.61372258,54.49970123,78.26628138,51.13243611,44.68711368,71.68559536,61.92117026
RP23-319D11.1,6.212149116,0,0,0,10.22648722,0,7.168559536,7.621067109
RP23-319D22.1,0,0,0,0,0,0,0,0
RP23-319E24.1,0.887449874,0,0,0,0,0,0,0
RP23-319E24.2,0,0,0,0,0,0,0,0
RP23-319G15.1,7.09959899,7.194759622,8.313513746,3.354269202,6.135892333,7.447852279,7.168559536,5.715800332
RP23-319J10.1,0,0,0,0,0,0,0,0
RP23-319M16.1,0,1.027822803,0,1.118089734,2.045297444,1.063978897,1.024079934,0
RP23-319M19.1,0,0,0,0,0,0,0,0
RP23-319N14.1,0,0,0,0,0,0,0,0
RP23-319N7.2,0,0,0,0,0,0,1.024079934,0
RP23-319O9.2,0,0,0,0,0,0,1.024079934,0
RP23-319O9.6,0,3.08346841,0,2.236179468,2.045297444,1.063978897,0,0
RP23-319P12.1,16.8615476,10.27822803,8.313513746,3.354269202,14.31708211,10.63978897,12.2889592,5.715800332
RP23-319P12.2,3.549799495,4.111291213,1.847447499,3.354269202,4.090594889,3.191936691,9.216719403,1.905266777
RP23-319P12.3,7.987048864,4.111291213,3.694894998,8.944717872,5.113243611,6.383873382,10.24079934,2.857900166
RP23-319P12.4,8.874498737,7.194759622,3.694894998,7.826628138,2.045297444,5.319894485,6.144479602,0
RP23-319P12.5,0,1.027822803,0,2.236179468,2.045297444,2.127957794,5.120399669,0.952633389
RP23-319P12.6,1.774899747,3.08346841,0.92372375,0,2.045297444,2.127957794,8.19263947,0
RP23-31A20.1,0,0,0,0,0,0,0,0
RP23-31A20.2,0.887449874,0,0,1.118089734,0,2.127957794,0,0.952633389
RP23-31A20.4,0,0,0,0,0,0,0,0
RP23-31C10.2,0.887449874,2.055645606,1.847447499,2.236179468,2.045297444,1.063978897,1.024079934,1.905266777
RP23-31C10.3,0,0,0,0,0,0,0,0
RP23-31C10.4,0.887449874,4.111291213,0,4.472358936,2.045297444,0,2.048159867,1.905266777
RP23-31C13.2,0,0,0,0,0,0,0,0
RP23-31C9.5,0,0,0,0,0,0,1.024079934,0.952633389
RP23-31C9.6,0,0,0,0,0,0,0,0
RP23-31D7.1,0,2.055645606,0.92372375,3.354269202,0,1.063978897,2.048159867,0
RP23-31H15.2,0.887449874,2.055645606,1.847447499,0,1.022648722,1.063978897,3.072239801,0.952633389
RP23-31H15.3,1.774899747,1.027822803,0.92372375,0,0,0,0,0
RP23-31H15.4,0,0,0,1.118089734,0,0,0,0
RP23-31I2.1,0,0,0,1.118089734,0,0,0,0
RP23-31I2.2,0,0,0,0,0,0,0,0
RP23-31I2.3,0,0,0,0,0,0,0,0
RP23-31I2.4,4.437249369,3.08346841,5.542342497,6.708538404,7.158541056,8.511831176,6.144479602,6.66843372
RP23-31I2.5,0,0,0,0,0,0,0,0
RP23-31J24.2,6.212149116,1.027822803,5.542342497,5.59044867,8.181189778,2.127957794,7.168559536,4.763166943
RP23-31K14.3,2.662349621,0,0,0,0,8.511831176,0,0
RP23-31L10.2,0,0,0,0,0,0,0,0
RP23-31L10.4,7.987048864,6.166936819,3.694894998,5.59044867,8.181189778,8.511831176,6.144479602,5.715800332
RP23-31L20.1,0,0,0,0,0,0,0,0
RP23-31N7.1,0,0,0,0,0,0,0,0
RP23-31N7.2,0,0,0,0,0,0,0,0
RP23-31N7.3,0,0,0,0,0,0,0,0
RP23-31O16.1,0,0,0,0,1.022648722,2.127957794,2.048159867,0.952633389
RP23-31O23.2,0,1.027822803,0.92372375,3.354269202,1.022648722,3.191936691,0,0
RP23-31O23.3,1.774899747,4.111291213,0.92372375,3.354269202,8.181189778,1.063978897,3.072239801,3.810533554
RP23-31O23.5,5.324699242,6.166936819,0.92372375,0,1.022648722,3.191936691,4.096319735,5.715800332
RP23-31O3.1,0,0,0,0,0,0,0,0
RP23-31P9.2,0,0,0,0,0,0,0,0
RP23-320A6.2,0,0,0,0,0,0,0,0
RP23-320A6.3,0,0,0,0,0,0,2.048159867,0
RP23-320A6.4,0,0,0,0,0,0,0,0
RP23-320B10.2,5.324699242,11.30605083,12.93213249,14.53516654,8.181189778,5.319894485,7.168559536,5.715800332
RP23-320B19.1,1.774899747,4.111291213,0.92372375,0,3.067946167,3.191936691,4.096319735,4.763166943
RP23-320B19.2,2.662349621,1.027822803,1.847447499,1.118089734,2.045297444,0,3.072239801,0
RP23-320B19.3,1.774899747,1.027822803,0,0,0,0,0,0
RP23-320B19.4,1.774899747,1.027822803,0,0,0,0,0,0
RP23-320B4.2,0,0,0,0,0,0,0,0
RP23-320D23.6,31.06074558,40.08508932,15.70330374,40.25123042,42.95124633,63.83873382,28.67423814,26.67373488
RP23-320E20.2,0,1.027822803,0,0,0,0,0,0
RP23-320E6.10,0,0,0,0,0,0,0,0
RP23-320E6.11,0,0,0,0,0,0,0,0
RP23-320E6.5,5.324699242,5.139114016,2.771171249,1.118089734,4.090594889,3.191936691,2.048159867,9.526333886
RP23-320E6.9,0,2.055645606,2.771171249,2.236179468,4.090594889,2.127957794,4.096319735,0
RP23-320F19.1,0,0,0,0,0,0,0,0
RP23-320F19.2,6.281758534,2.44302413,2.507925825,1.77171927,1.620483931,0,4.056879554,3.019075984
RP23-320F5.1,0.887449874,0,0,0,0,0,0,0
RP23-320F5.3,0,0,0,0,0,0,0,0
RP23-320H13.1,0,0,0,0,0,0,0,0
RP23-320H13.2,0,0,0,0,0,0,0,0
RP23-320H13.3,0,0,0,0,0,0,0,0
RP23-320H13.4,0,0,0,0,0,0,0,0
RP23-320H13.5,0,0,0,0,0,0,0,0
RP23-320H14.1,0,0,0,0,1.022648722,0,0,0
RP23-320H14.2,0,0,0,0,0,0,0,0
RP23-320I1.1,0,0,0,0,0,0,0,0
RP23-320I1.2,0,0,0,0,0,0,0,0
RP23-320I1.3,0,0,0,0,0,0,0,0
RP23-320I11.1,0,0,0,0,0,0,0,0
RP23-320I11.10,11.53684836,24.66774728,15.70330374,16.77134601,27.6115155,20.21559904,23.55383848,17.147401
RP23-320I11.11,0,0,0,0,0,1.063978897,3.072239801,1.905266777
RP23-320I11.4,0,0,0,0,0,0,0,0
RP23-320I11.5,0.887449874,2.055645606,0,0,2.045297444,1.063978897,0,0
RP23-320I11.6,0,0,0,0,0,0,0,0
RP23-320I11.7,0,0,0,0,0,0,0,0
RP23-320I11.8,0,0,0,0,0,0,0,0
RP23-320I18.1,0,0,0,0,0,0,0,0
RP23-320I7.1,68.2167068,38.93176156,66.06225636,88.8096481,71.12233822,68.38152374,79.07573352,50.74166641
RP23-320I7.3,0.887449874,1.027822803,0,0,0,1.063978897,1.024079934,0.952633389
RP23-320N1.1,1.774899747,1.027822803,0,0,1.022648722,2.127957794,1.024079934,0.952633389
RP23-320N1.2,15.08664785,4.111291213,9.237237496,7.826628138,9.2038385,10.63978897,9.216719403,7.621067109
RP23-320N24.1,0,0,0,0,0,7.447852279,0,1.905266777
RP23-320O16.1,0,0,0,0,0,0,0,0
RP23-320O9.1,0,0,0,0,0,0,0,0
RP23-320O9.3,0,0,0,0,0,0,0,0
RP23-320P13.1,0.887449874,0,0.92372375,0,1.022648722,0,0,0
RP23-321A12.2,1.774899747,3.08346841,0.92372375,1.118089734,4.090594889,3.191936691,3.072239801,1.905266777
RP23-321B15.1,0.887449874,0,0.92372375,1.118089734,0,0,0,0
RP23-321B15.2,0,0,0.92372375,2.236179468,3.067946167,1.063978897,3.072239801,0
RP23-321B15.3,0,0,0,0,0,0,0,0
RP23-321B15.4,1.774899747,0,0,0,0,0,0,0
RP23-321B23.2,0,0,0,0,0,0,0,0
RP23-321B3.8,0,0,0.92372375,2.236179468,1.022648722,0,0,2.857900166
RP23-321C24.2,1.774899747,2.055645606,0.92372375,2.236179468,0,0,1.024079934,1.905266777
RP23-321C24.4,0,0,0,0,0,0,0,0
RP23-321D1.4,36.38544482,27.75121569,24.01681749,36.89696122,32.72475911,35.1113036,32.77055788,45.72640265
RP23-321E5.1,0,0,0,0,0,0,0,0
RP23-321F8.5,0,0,0,0,0,0,0,0
RP23-321G17.10,0,1.027822803,0,0,1.022648722,1.063978897,2.048159867,0
RP23-321G17.2,1.774899747,4.111291213,3.694894998,4.472358936,3.067946167,5.319894485,3.072239801,0
RP23-321G17.8,0.887449874,4.111291213,2.771171249,1.118089734,2.045297444,5.319894485,1.024079934,0.952633389
RP23-321G17.9,2.662349621,5.139114016,3.694894998,6.708538404,10.22648722,2.127957794,4.096319735,5.715800332
RP23-321H9.2,0,0,9.237237496,0,11.24913594,0,9.216719403,11.43160066
RP23-321K1.1,0,0,0,0,0,0,0,0
RP23-321K1.3,0,0,0,0,0,1.063978897,0,0
RP23-321K16.1,0,0,0,0,0,0,0,0
RP23-321L15.1,0,0,1.847447499,0,1.022648722,0,0,0
RP23-321M11.3,0,0,0,0,0,0,0,0
RP23-321M11.5,0,0,0,0,0,0,0,0
RP23-321M16.1,0.887449874,2.055645606,0,0,0,1.063978897,0,0.952633389
RP23-321M22.2,3.473540467,19.90514734,6.404783544,16.9239937,5.374813582,18.70747246,6.639610563,7.991347936
RP23-321M22.3,48.18534908,52.25899472,47.88982401,33.52047413,47.18350089,34.97251071,38.82722076,44.01685421
RP23-321M9.3,0,0,0,0,0,0,0,0
RP23-321N21.1,0,1.027822803,0.92372375,1.118089734,0,0,2.048159867,0.952633389
RP23-321N21.2,5.548344939,0.888366884,3.193568334,2.89915895,0.883894827,3.678469147,6.286219547,1.646758473
RP23-321N22.11,3.549799495,5.139114016,4.618618748,10.06280761,3.067946167,10.63978897,6.144479602,1.905266777
RP23-321N22.13,0,1.027822803,0,0,0,0,0,0
RP23-321N22.4,0,0,3.694894998,0,0,0,0,0
RP23-321N22.8,0,0,0,0,0,0,0,0
RP23-322A15.4,0,0,0,0,0,0,0,0
RP23-322A5.1,0.887449874,0,0,0,1.022648722,0,1.024079934,0.952633389
RP23-322C16.1,0,0,0,0,0,0,0,0
RP23-322C16.2,0,1.027822803,0,0,0,0,0,0
RP23-322E14.1,0,0,0,0,0,0,0,0
RP23-322E20.4,0,0,0,0,0,0,0,0
RP23-322E20.6,6.212149116,4.111291213,9.237237496,11.18089734,6.135892333,6.383873382,8.19263947,5.715800332
RP23-322E20.7,0.887449874,0,0,0,0,0,0,0
RP23-322E20.8,0.887449874,0,0.92372375,1.118089734,2.045297444,1.063978897,2.048159867,0.952633389
RP23-322E20.9,0,0,0,0,0,0,0,0
RP23-322E23.1,1.774899747,4.111291213,3.694894998,1.118089734,7.158541056,4.255915588,1.024079934,4.763166943
RP23-322E23.3,0,2.055645606,0,0,0,2.127957794,2.048159867,0.952633389
RP23-322E23.4,0.887449874,1.027822803,1.847447499,0,2.045297444,2.127957794,1.024079934,0
RP23-322E23.5,2.662349621,7.194759622,2.771171249,2.236179468,3.067946167,6.383873382,4.096319735,1.905266777
RP23-322E23.7,3.549799495,3.08346841,2.771171249,5.59044867,4.090594889,3.191936691,7.168559536,2.857900166
RP23-322E23.8,49.69719293,38.02944372,78.51651871,59.2587559,54.20038228,40.43119809,48.13175688,33.3421686
RP23-322G1.3,0,0,0,0,0,1.063978897,0,0
RP23-322G17.3,0.887449874,0,1.847447499,0,1.022648722,1.063978897,2.048159867,0.952633389
RP23-322G4.1,5.324699242,2.055645606,5.542342497,2.236179468,2.045297444,2.127957794,6.144479602,0.952633389
RP23-322G4.2,0,1.027822803,0,0,0,3.191936691,0,0.952633389
RP23-322G4.3,0.887449874,0,0.92372375,1.118089734,0,0,1.024079934,0
RP23-322G9.2,0,0,0,0,0,0,0,0
RP23-322G9.3,0,0,0,0,0,0,0,0
RP23-322I11.4,156.1911778,93.53187509,110.8468499,110.6908837,149.3067134,109.5898264,95.23943384,109.5528397
RP23-322I5.1,0,0,0,0,0,0,0,0
RP23-322I5.2,0.887449874,2.055645606,0,1.118089734,2.045297444,0,2.048159867,0.952633389
RP23-322I5.3,0,0,0,0,0,0,0,0
RP23-322J11.2,0,0,0,0,0,0,0,0
RP23-322J11.3,0,0,0,0,0,0,1.024079934,0
RP23-322K15.2,6.136546002,5.678537281,4.814221815,2.856250052,3.483251093,5.436039144,4.985735503,3.342507583
RP23-322K17.1,0,0,0,0,0,0,0,0
RP23-322K17.3,0,0,0,0,0,0,0,0
RP23-322K21.2,0,0,0,0,0,0,0,0
RP23-322K21.3,0,0,0,0,0,0,0,0
RP23-322L22.1,0,0,0,0,0,0,1.024079934,0
RP23-322L22.3,0,0,0,0,0,0,0,0
RP23-322L22.4,0,0,0,0,0,0,0,0
RP23-322M5.2,4.437249369,9.250405229,5.542342497,10.06280761,9.2038385,13.83172566,8.19263947,6.66843372
RP23-322M5.3,0,0,0.92372375,0,0,2.127957794,2.048159867,0
RP23-322M6.1,0,0,0,0,0,0,0,0
RP23-322M6.2,0,0,0,3.354269202,3.067946167,0,0,5.715800332
RP23-322M7.1,0,0,0,0,0,1.063978897,0,0
RP23-322O24.1,0,0,0,0,0,0,0,0
RP23-322O24.2,0,0,0,0,0,0,0,0
RP23-322O24.3,0,0,0,0,0,0,0,0
RP23-322O24.4,0,0,5.175683016,8.748043617,0,0,0,4.259141121
RP23-322P13.2,3.549799495,9.250405229,2.771171249,10.06280761,6.135892333,9.575810074,13.31303914,9.526333886
RP23-323D23.1,4.437249369,6.166936819,1.847447499,1.118089734,3.067946167,6.383873382,5.120399669,0
RP23-323D23.2,1.774899747,0,2.771171249,6.708538404,3.067946167,5.319894485,6.144479602,1.905266777
RP23-323D23.3,2.662349621,7.194759622,0,4.472358936,4.090594889,5.319894485,6.144479602,0.952633389
RP23-323E20.2,1.774899747,0,0.92372375,2.236179468,1.022648722,1.063978897,1.024079934,1.905266777
RP23-323E6.1,23.96114659,22.61210167,9.237237496,15.65325628,16.36237956,19.15162015,24.57791841,6.66843372
RP23-323F17.2,0,0,0,0,0,0,0,0
RP23-323H18.1,0,0,0,1.118089734,0,0,2.048159867,0.952633389
RP23-323H18.2,3.549799495,4.111291213,2.771171249,3.354269202,3.067946167,5.319894485,5.120399669,7.621067109
RP23-323H18.3,0,0,0,0,4.090594889,0,2.048159867,0
RP23-323L3.1,1.774899747,1.027822803,1.847447499,0,3.067946167,3.191936691,1.024079934,0
RP23-323L3.3,0,0,0,0,0,0,0,0
RP23-323L3.4,0,0,0.92372375,0,0,0,0,0
RP23-323L3.5,0,0,0,0,0,0,1.024079934,0
RP23-323L3.7,0,0,0,0,0,0,0,0
RP23-323L3.8,0,0,0,0,0,0,1.024079934,0
RP23-323L8.3,0,0,0,0,0,0,0,0
RP23-323L8.5,99.39438586,59.61372258,95.14354621,95.03762739,82.8345465,67.03067051,103.4320733,70.49487076
RP23-323L8.6,0.382688852,0,2.813332841,3.405302256,3.114622999,3.24049996,0.883213769,0
RP23-323M20.3,0,0,0,0,0,0,0,0
RP23-323O18.1,0.887449874,0,0,0,0,0,0,0.952633389
RP23-323O18.2,252.923214,429.6299317,242.9393461,411.4570221,218.8468266,435.1673689,440.3543715,339.1374863
RP23-323P11.3,0,0,0,2.236179468,1.022648722,0,0,0
RP23-323P15.3,12.42429823,7.194759622,8.313513746,8.944717872,13.29443339,8.511831176,12.2889592,11.43160066
RP23-323P3.1,0.887449874,1.027822803,0.92372375,0,2.045297444,1.063978897,0,0
RP23-324A4.2,0.887449874,0,0,0,0,0,0,0
RP23-324B16.1,0,0,0,0,0,0,0,0
RP23-324B16.2,1.774899747,0,0.92372375,1.118089734,2.045297444,1.063978897,4.096319735,0.952633389
RP23-324B16.3,0,0,0,0,0,0,0,0
RP23-324B16.4,0,0,0,0,0,0,0,0
RP23-324B16.5,0,0,0,0,0,0,0,0
RP23-324B16.6,0,0,0,0,0,0,0,0
RP23-324B16.7,0,0,0,0,0,0,0,0
RP23-324B17.1,0,0,0,0,0,0,0,0
RP23-324B8.3,6.331140692,5.237551974,4.853027045,9.116050861,11.46460927,6.506154278,6.262174992,0.970880753
RP23-324D2.1,4.437249369,5.139114016,0.92372375,1.118089734,1.022648722,4.255915588,1.024079934,2.857900166
RP23-324E10.2,0,0,0,0,0,0,0,0
RP23-324E10.3,0,0,0,0,0,0,0,0
RP23-324E2.10,6.114831073,12.11179752,5.519579872,8.552916171,3.879902233,18.25828583,11.35342333,5.047104165
RP23-324E2.11,20.4113471,13.36169644,6.466066247,7.826628138,13.29443339,15.95968346,11.26487927,8.573700498
RP23-324E2.4,0,3.08346841,0,0,1.022648722,1.063978897,2.048159867,1.905266777
RP23-324E2.9,0,0,0,0,1.022648722,1.063978897,1.024079934,0
RP23-324F10.1,0.887449874,1.027822803,0.92372375,2.236179468,3.067946167,2.127957794,0,0.952633389
RP23-324F10.2,0,0,0,0,0,0,0,0
RP23-324F17.1,0,0,0,0,0,0,0,0
RP23-324F17.2,0.887449874,0,0,0,0,0,0,0
RP23-324H1.3,0,0,0,0,0,0,0,0
RP23-324H16.1,0,0,0,0,0,0,0,0
RP23-324H16.2,47.03484331,62.69719099,50.80480623,55.9044867,49.08713867,61.71077603,67.58927563,53.34746976
RP23-324H19.3,0,0,0.92372375,0,0,0,0,0
RP23-324H19.4,0,0,0,0,0,0,0,0
RP23-324J18.1,0,0,0,0,0,0,0,0
RP23-324J22.1,13.23385459,9.078077771,0.527959861,5.412563339,15.40570209,12.74818442,12.10337498,5.558435478
RP23-324J22.3,1.774899747,0,1.847447499,1.118089734,3.067946167,0,1.024079934,0.952633389
RP23-324J22.4,0,2.055645606,0,1.118089734,0,0,0,0
RP23-324J22.6,0.887449874,1.027822803,0.92372375,0,0,3.191936691,0,0.952633389
RP23-324J8.5,0,0,0,0,0,0,0,0
RP23-324J8.6,0,0,0,0,0,0,0,0
RP23-324L6.1,0,0,0,0,1.022648722,0,0,0
RP23-324M14.1,12.55844241,23.55857005,21.31388918,17.59772238,12.42474368,23.27851285,12.51541685,23.75026496
RP23-324P1.1,39.93524432,35.97379811,0,0,0,45.75109257,110.6006328,14.28950083
RP23-325B1.1,0,1.027822803,1.847447499,0,1.022648722,0,0,0.952633389
RP23-325D10.1,4.437249369,0,0,0,0,0,0,0
RP23-325D10.3,23.02244223,58.17606804,149.959542,44.8270806,27.132754,109.8359162,24.75555097,32.57681908
RP23-325D10.4,0.887449874,18.50081046,3.694894998,4.472358936,10.22648722,7.447852279,7.168559536,4.763166943
RP23-325D10.5,2.662349621,2.055645606,2.771171249,0,2.045297444,3.191936691,1.024079934,0
RP23-325D10.6,0,0,0,0,0,0,0,0
RP23-325E4.3,51.47209268,43.16855773,76.66907122,79.38437111,80.78924906,46.81507147,57.34847629,41.9158691
RP23-325E4.4,31.94819545,22.61210167,19.39819874,26.83415361,32.72475911,8.511831176,17.40935887,21.91056794
RP23-325E4.5,940.7272784,725.1139662,700.5655134,789.5408558,684.1954495,894.9307594,869.9945541,779.432919
RP23-325F17.1,0,0,0,0,0,0,0,0
RP23-325F17.2,7.09959899,0,0,2.236179468,2.045297444,5.319894485,4.096319735,0
RP23-325F17.4,28.39839596,24.66774728,25.86426499,32.42460228,32.72475911,31.91936691,30.72239801,24.7684681
RP23-325G13.2,0,0,0,0,0,0,0,0
RP23-325H1.1,0,0,0,0,0,0,0,0
RP23-325H1.2,0,0,0,0,0,0,0,0
RP23-325H23.1,17.01102459,22.15504726,7.037964515,11.14005133,65.548398,33.3111089,20.83488904,27.0189741
RP23-325H23.2,8.874498737,11.30605083,8.313513746,4.472358936,9.2038385,5.319894485,12.2889592,4.763166943
RP23-325H23.3,0.887449874,1.027822803,0,0,0,0,0,0.952633389
RP23-325I22.1,0,0,0,0,0,0,0,0
RP23-325I3.1,76.41968849,118.0576721,72.4181742,145.4448275,89.52622952,79.79038087,54.98547235,120.8072796
RP23-325I3.6,0,0,0,0,0,0,0,0
RP23-325K4.1,0,0,0,4.472358936,0,0,0,0
RP23-325K4.10,0.887449874,1.027822803,0,1.118089734,0,1.063978897,0,0
RP23-325K4.4,0,0,0,0,0,0,0,0
RP23-325K4.5,0,0,0,0,0,0,0,0
RP23-325K4.8,70.10854003,88.39276107,69.27928122,74.91201217,71.58541056,96.82207963,116.7451124,64.77907043
RP23-325K4.9,0,0,0,0,0,0,0,0
RP23-325M14.1,0,0,0,0,0,0,0,0.952633389
RP23-325M14.3,0,1.027822803,0,0,0,0,0,0
RP23-325M14.7,0,0,0,0,1.022648722,2.127957794,2.048159867,0.952633389
RP23-325M18.1,0,0,0,0,0,0,0,0
RP23-325M18.2,1.774899747,0,0,1.118089734,2.045297444,1.063978897,1.024079934,0
RP23-325M18.3,0,0,0,0,0,0,0,0
RP23-325M18.5,0,0,0,0,0,0,0,0
RP23-325M7.3,72.76050495,20.04000221,20.58323219,19.46427149,38.5631415,38.48880228,30.66364632,50.5970451
RP23-325M7.4,0,1.027822803,1.847447499,2.236179468,1.022648722,0,0,0.952633389
RP23-325P15.1,0.887449874,1.027822803,0.92372375,0,1.022648722,0,0,0.952633389
RP23-325P15.2,0,0,0,0,0,0,0,0
RP23-325P17.1,0.887449874,0,0,0,0,0,0,0
RP23-325P17.2,0,0,0,0,0,0,0,0
RP23-325P5.1,0,2.055645606,0,1.118089734,0,0,2.048159867,0.952633389
RP23-326A12.1,0,1.027822803,1.847447499,2.236179468,1.022648722,3.191936691,1.024079934,0
RP23-326B14.1,0,0,0,1.118089734,0,0,0,0
RP23-326B14.2,0,0,0,0,0,0,0,0
RP23-326B21.7,0,2.055645606,0,0,1.022648722,0,0,0
RP23-326C6.1,0,0,0,0,0,1.063978897,0,0
RP23-326C6.2,0,0,0,0,0,0,0,0
RP23-326C6.3,0,0,0,0,0,0,0,0
RP23-326D18.1,0,0,0.92372375,0,0,2.127957794,0,0
RP23-326D6.5,0,0,2.771171249,0,0,0,0,0
RP23-326E10.1,0,0,0,0,0,0,0,0
RP23-326E10.2,0,0,0,0,0,0,0,0
RP23-326E10.3,0,0,0,0,0,0,0,0
RP23-326E10.5,0,0,0,0,0,0,0,0
RP23-326E2.1,0,0,0,0,1.022648722,0,0,0
RP23-326E2.2,44.07267019,45.53260732,40.92101346,39.400007,40.15528215,0,1.031063591,43.49810142
RP23-326E2.3,0,0,1.847447499,0,0,0,1.024079934,0
RP23-326E2.4,5.538156939,0.644049925,1.736459466,0,0.640807765,0,1.925113754,14.85218975
RP23-326E2.5,0,1.027822803,0,0,1.022648722,0,0,0.952633389
RP23-326E21.2,0,0,0,0,0,0,0,0
RP23-326F22.1,0,0,0,0,0,0,1.024079934,1.905266777
RP23-326F22.3,7.099568344,4.084009124,2.936300856,0.888536168,5.181149862,1.691069515,12.17121028,6.346792069
RP23-326F22.4,2.662349621,0,1.847447499,3.354269202,0,3.191936691,3.072239801,0
RP23-326H11.1,0.887449874,0,0.92372375,0,0,0,0,0
RP23-326H11.2,0,0,0,0,0,0,0,0
RP23-326H11.3,0,0,0,0,0,0,0,0
RP23-326H18.1,9.761948611,13.36169644,6.466066247,10.06280761,10.22648722,8.511831176,4.096319735,8.573700498
RP23-326I20.1,0,0,0,0,0,0,0,0
RP23-326I20.4,8.874498737,5.139114016,1.847447499,4.472358936,7.158541056,11.70376787,7.168559536,1.905266777
RP23-326K2.4,0,2.055645606,0,4.472358936,1.022648722,0,3.072239801,1.905266777
RP23-326O2.2,2.662349621,12.33387364,11.08468499,10.06280761,7.158541056,4.255915588,3.072239801,4.763166943
RP23-326O5.2,0,0,0,0,0,0,0,0.952633389
RP23-326O5.3,0,0,0,0,0,0,0,0
RP23-326O5.4,0,1.027822803,0.92372375,2.236179468,0,1.063978897,0,0.952633389
RP23-326O5.5,0.887449874,0,1.847447499,0,0,1.063978897,0,0
RP23-326O5.6,0,0,0,0,0,0,0,0
RP23-326P16.3,0,1.027822803,0,0,0,0,0,0
RP23-326P16.4,0.887449874,3.08346841,0,1.118089734,2.045297444,1.063978897,1.024079934,1.905266777
RP23-326P7.11,0.887449874,0,0,0,0,0,0,0
RP23-326P7.12,0,0,0,0,0,0,0,0
RP23-326P7.5,7.09959899,3.08346841,2.771171249,3.354269202,7.158541056,5.319894485,9.216719403,6.66843372
RP23-326P8.1,0,0,0,0,0,1.063978897,0,0.952633389
RP23-327A15.1,0,1.027822803,0,0,0,0,0,0
RP23-327E13.1,0,0,0,0,0,0,0,0
RP23-327E13.2,0,0,0,0,0,0,0,0
RP23-327E13.3,0,0,0,0,0,0,0,0
RP23-327E13.4,0,0,0,0,0,0,0,0
RP23-327E18.14,0,0,0,0,0,0,0,0
RP23-327G1.4,0.887449874,12.33387364,3.694894998,4.472358936,1.022648722,17.02366235,26.62607828,25.72110149
RP23-327I19.1,0,0,0,0,0,0,0,0
RP23-327I19.2,0,0,0,0,0,0,0,0.952633389
RP23-327I5.1,0,0,0,0,0,0,0,0
RP23-327I5.3,7.09959899,6.166936819,6.466066247,4.472358936,4.090594889,9.575810074,8.19263947,5.715800332
RP23-327K3.1,0,0,0,0,0,0,0,0
RP23-327K3.2,0.287083598,8.170292339,7.655096914,0.36169392,0,0.344189456,0.331282431,7.923023164
RP23-327K3.3,0,0,0,0,0,0,0,0
RP23-327K7.2,0,0,0,0,0,0,0,0
RP23-327M1.1,17.74899747,11.30605083,10.16096125,17.88943574,16.36237956,11.70376787,23.55383848,8.573700498
RP23-327M1.2,0,0,0,0,0,0,0,0
RP23-327M13.2,0.887449874,2.055645606,1.847447499,1.118089734,0,4.255915588,4.096319735,1.905266777
RP23-327M13.3,1.774899747,1.027822803,2.771171249,3.354269202,4.090594889,3.191936691,0,1.905266777
RP23-327M13.4,0,0,0,1.118089734,0,1.063978897,1.024079934,0.952633389
RP23-327M13.6,5.324699242,7.194759622,1.847447499,3.354269202,2.045297444,4.255915588,6.144479602,4.763166943
RP23-327O13.2,0.887449874,0,0,0,0,0,0,0.952633389
RP23-327P24.2,0.887449874,0,0,0,0,1.063978897,1.024079934,0
RP23-327P24.3,1.774899747,1.027822803,0,0,0,1.063978897,1.024079934,0
RP23-328A9.1,0,0,0,0,0,0,0,0
RP23-328D16.1,615.0027625,525.2174524,480.3363498,394.6856761,493.9393328,560.7168788,494.630608,630.6433033
RP23-328E6.3,0,0,0,0,1.022648722,0,0,0
RP23-328E8.1,0,0,0,0,0,0,1.024079934,0.952633389
RP23-328F20.2,0,0,0,0,0,0,0,0
RP23-328F3.3,2.115287463,3.016067543,1.355298409,0.888343581,2.437541641,4.68324726,2.440953015,2.270656094
RP23-328F3.4,92.12994713,44.0899869,64.62499947,50.13830037,87.53127493,54.14846281,65.21506226,59.69757312
RP23-328F4.2,6.212149116,13.36169644,7.389789997,11.18089734,7.158541056,8.511831176,9.216719403,10.47896727
RP23-328F4.3,1.774899747,3.08346841,2.771171249,1.118089734,4.090594889,3.191936691,6.144479602,3.810533554
RP23-328F4.6,0,0,0,0,0,0,0,0
RP23-328F4.7,0.887449874,1.027822803,0.92372375,1.118089734,4.090594889,5.319894485,5.120399669,0
RP23-328F9.1,0.887449874,0,0,0,0,0,0,0
RP23-328F9.2,0,0,0,0,0,0,0,0
RP23-328F9.3,0,0,0,0,0,0,0,0
RP23-328F9.4,0,0,0,0,0,0,0,0
RP23-328G14.1,0,0,0.92372375,1.118089734,0,0,1.024079934,0.952633389
